,NAME,NATIONALITY,RATING,PACE,SHOOTING,PASSING,DRIBBLING,DEFENDING,PHYSICAL
5356,Javi Castellano,Spain,73,56,40,65,56,72,72
5357,Tano Bonnin,Dominican Republic,73,56,33,57,56,71,80
5358,Marcel Tisserand,DR Congo,73,70,59,69,68,72,74
5359,Joel Obi,Nigeria,73,80,63,70,77,69,69
5360,Marlon Santos,Brazil,73,58,44,56,64,72,74
5361,Samir,Brazil,73,68,33,52,56,76,76
5362,Gianluca Caprari,Italy,73,88,66,70,79,17,53
5363,Mike Frantz,Germany,73,67,65,72,70,64,78
5364,Romain Genevois,Haiti,73,59,40,59,59,72,74
5365,Sanjin Prcić,Bosnia Herzegovina,73,64,62,73,72,68,71
5366,Marcel Büchel,Liechtenstein,73,76,57,70,75,59,71
5367,Alex Berenguer,Spain,73,85,62,65,75,64,69
5368,Laure,Spain,73,72,46,63,68,71,63
5369,Momo,Spain,73,61,67,77,74,48,62
5370,Lorenzo Crisetig,Italy,73,55,51,72,72,66,75
5371,Jimmy Cabot,France,73,91,68,61,78,29,51
5372,Jordan Rhodes,Scotland,73,64,73,53,69,40,68
5373,Jóhann Berg Guðmundsson,Iceland,73,78,72,69,76,49,71
5374,Tom Carroll,England,73,66,58,74,70,52,51
5375,Gaëtan Laborde,France,73,69,70,63,71,32,75
5376,Franck Tabanou,France,73,72,68,72,71,72,70
5377,Christian Santos,Venezuela,73,62,75,68,69,37,67
5378,Park Joo Ho,Korea Republic,73,70,46,70,73,73,65
5379,Craig Cathcart,Northern Ireland,73,56,37,54,55,74,72
5380,Paweł Olkowski,Poland,73,78,57,65,71,69,73
5381,Filip Helander,Sweden,73,48,33,44,51,75,78
5382,Ondrej Duda,Slovakia,73,69,60,70,77,33,56
5383,Vincent Le Goff,France,73,70,60,69,71,71,64
5384,James Tarkowski,England,73,63,40,60,63,72,77
5385,Oscar Hiljemark,Sweden,73,71,60,68,71,64,75
5386,Kolbeinn Sigþórsson,Iceland,73,60,72,57,65,40,74
5387,Cafú,Portugal,73,66,70,61,68,71,85
5388,Almamy Touré,Mali,73,72,51,63,70,72,72
5389,Fran Mérida,Spain,73,64,71,73,70,66,74
5390,Karim Rekik,Netherlands,73,67,39,52,60,71,76
5391,Alexander Kačaniklić,Sweden,73,74,64,70,75,38,57
5392,Danilo Avelar,Brazil,73,70,56,65,74,74,66
5393,Dominik Prokop,Austria,72,82,65,72,76,43,60
5394,Filip Rogic,Sweden,72,76,65,70,72,56,81
5395,Kenyu Sugimoto,Japan,72,74,72,56,67,20,73
5396,Olarenwaju Kayode,Nigeria,72,92,69,57,74,36,68
5397,Mark Milligan,Australia,72,64,59,67,62,70,78
5398,Syam Ben Youssef,Tunisia,72,63,42,48,51,71,80
5399,Mile Jedinák,Australia,72,49,66,65,60,73,78
5400,Andy Polo,Peru,72,88,63,63,74,21,48
5401,Jonathan Rodríguez,Uruguay,72,85,72,59,70,42,74
5402,Massimo Luongo,Australia,72,74,59,65,73,69,73
5403,Aziz Bouhaddouz,Morocco,72,65,73,56,65,23,78
5404,Peter Ankersen,Denmark,72,84,63,67,68,67,67
5405,Kim Jin Su,Korea Republic,72,75,30,66,68,70,67
5406,Vladimir Granat,Russia,72,43,53,62,53,74,70
5407,Magomed Ozdoev,Russia,72,74,65,68,74,69,74
5408,Alexander Fransson,Sweden,72,75,60,68,67,68,65
5409,Anton Shvets,Russia,72,69,55,59,70,70,74
5410,Bryan Oviedo,Costa Rica,72,75,60,67,73,69,68
5411,Adolfo Machado,Panama,72,63,33,56,59,71,75
5412,Gabriel Gómez,Panama,72,65,59,71,68,66,77
5413,Marlon Ritter,Germany,72,82,78,68,78,24,63
5414,Riley McGree,Australia,72,87,68,68,78,62,74
5415,Máyer Candelo,Colombia,72,33,65,79,72,42,40
5416,Pelé,Guinea Bissau,72,66,59,64,67,71,73
5417,Astrit Ajdarević,Albania,72,63,66,75,70,48,69
5418,Ollie Watkins,England,72,82,66,68,73,38,60
5419,Dani Calvo,Spain,72,56,46,55,51,71,73
5420,George Saville,Northern Ireland,72,64,65,68,69,69,75
5421,Alexander Søderlund,Norway,72,64,71,55,64,35,75
5422,Magomed Ozdoev,Russia,72,74,65,68,74,69,73
5423,Ortuño,Spain,72,65,73,54,69,25,62
5424,Michiel Kramer,Netherlands,72,67,69,56,58,36,68
5425,Petar Brlek,Croatia,72,73,66,68,70,60,70
5426,Alejandro Romero Gamarra,Argentina,72,83,65,66,76,29,48
5427,Matías Pisano,Argentina,72,77,65,69,73,35,46
5428,Rafael Delgado,Argentina,72,71,57,71,71,68,73
5429,Aketxe,Spain,72,66,72,74,72,43,56
5430,Pavel Mogilevets,Russia,72,71,58,68,71,70,62
5431,Moustapha Sall,Senegal,72,39,47,52,47,71,79
5432,Dejan Lazarević,Slovenia,72,90,60,64,76,35,58
5433,Kingsley Ehizibue,Netherlands,72,87,62,62,71,68,82
5434,Guus Til,Netherlands,72,70,67,67,70,59,68
5435,Cristian Benavente,Peru,72,77,71,65,75,35,46
5436,Cedric Itten,Switzerland,72,69,68,67,69,43,71
5437,Cameron Dummigan,Northern Ireland,72,81,41,60,69,72,70
5438,Crislan,Brazil,72,78,69,57,72,31,73
5439,Ritchie De Laet,Belgium,72,84,44,58,66,69,75
5440,Cameron Jerome,England,72,79,73,51,66,42,78
5441,João Afonso,Portugal,72,50,31,46,53,72,81
5442,Orkan Çınar,Turkey,72,79,66,69,76,24,60
5443,Zé Manuel,Portugal,72,78,70,63,71,24,65
5444,Rolando Aarons,England,72,84,62,65,76,32,49
5445,Lucas Boyé,Argentina,72,73,66,64,78,33,74
5446,Nahuel Leiva,Spain,72,71,65,69,76,24,51
5447,Dario Rodríguez,Colombia,72,78,71,64,76,40,55
5448,Federico Ricci,Italy,72,79,62,66,76,46,50
5449,Kenedy,Brazil,72,80,66,64,76,49,64
5450,Tobias Figueiredo,Portugal,72,59,31,48,55,69,78
5451,Salem Al Dawsari,Saudi Arabia,72,85,66,65,74,33,73
5452,Dória,Brazil,72,61,52,51,57,70,74
5453,André Biyogo Poko,Gabon,72,74,58,65,74,72,77
5454,Sin Jin Ho,Korea Republic,72,56,63,73,67,60,63
5455,Hernán,Spain,72,57,62,68,69,68,75
5456,Ergys Kaçe,Albania,72,75,65,68,71,68,68
5457,Yacouba Sylla,Mali,72,71,54,63,64,69,86
5458,Kasper Kusk,Denmark,72,79,69,67,74,33,61
5459,Léo Lacroix,Switzerland,72,42,45,59,55,73,78
5460,Matías Aguirregaray,Uruguay,72,80,53,68,70,69,74
5461,Alex,Portugal,72,76,68,71,75,32,53
5462,Adam Forshaw,England,72,66,63,73,75,54,61
5463,Ben Marshall,England,72,75,69,71,73,65,60
5464,Gonçalo,Portugal,72,60,53,63,63,71,76
5465,Andy King,Wales,72,64,70,68,70,68,71
5466,Chris Martin,Scotland,72,59,72,57,70,42,77
5467,Ima Faneva Andriatsima,Madagascar,72,73,70,57,71,30,73
5468,Ragnar Sigurðsson,Iceland,72,65,40,55,44,71,79
5469,Nicolas Frey,France,72,64,40,54,60,78,74
5470,Lee Tomlin,England,72,69,72,68,72,37,70
5471,Omar Pérez,Argentina,72,41,67,77,72,50,59
5472,Sean McConville,England,72,88,66,67,72,47,69
5473,Manuel Akanji,Switzerland,72,56,36,48,62,73,70
5474,Nicolás Gorosito,Argentina,72,68,50,60,55,71,74
5475,Manabu Saito,Japan,72,85,66,65,77,23,55
5476,Donis Avdijaj,Kosovo,72,76,71,63,77,24,54
5477,Bruno Petković,Croatia,72,56,69,65,73,24,76
5478,Marco Capuano,Italy,72,67,33,49,56,70,81
5479,Ceyhun Gülselam,Turkey,72,53,59,59,59,74,79
5480,James Vaughan,England,72,80,70,55,67,43,75
5481,Russell Martin,Scotland,72,60,50,58,53,73,74
5482,Raffaele Palladino,Italy,72,74,63,65,78,19,52
5483,Jan-Ingwer Callsen-Br...,Germany,72,35,48,59,50,72,63
5484,Rober Ibáñez,Spain,72,76,67,70,75,47,50
5485,Crislan,Brazil,72,78,69,57,72,31,73
5486,Erik Morán,Spain,72,41,47,68,67,67,71
5487,Niall McGinn,Northern Ireland,72,86,66,64,74,25,62
5488,Hamdi Harbaoui,Tunisia,72,61,71,59,66,27,72
5489,Miguel Samudio,Paraguay,72,77,60,64,70,67,80
5490,Ruben Yttergård Jenssen,Norway,72,69,64,70,72,62,74
5491,Manuel Iturra,Chile,72,61,45,64,67,69,71
5492,Roberto Ovelar,Paraguay,72,53,70,64,71,32,66
5493,Facundo Erpen,Argentina,72,65,53,55,55,70,76
5494,Yoshito Okubo,Japan,72,48,74,62,73,21,58
5495,Jack Marriott,England,72,88,70,54,70,33,71
5496,Roy Gelmi,Switzerland,72,85,47,40,42,71,78
5497,Craig Mackail-Smith,Scotland,72,80,68,65,70,46,81
5498,Dario Rodríguez,Colombia,72,78,71,64,76,40,55
5499,Libor Kozák,Czech Republic,72,53,71,48,60,31,78
5500,Marvin Martin,France,72,64,65,72,72,52,53
5501,Hamdi Harbaoui,Tunisia,72,61,71,59,66,27,72
5502,Dimitrios Kolovetsios,Greece,72,65,33,51,56,73,71
5503,Rafael Furlan,Brazil,72,72,35,57,72,69,70
5504,Antonín Barák,Czech Republic,72,67,72,71,69,56,62
5505,Manolis Siopis,Greece,72,75,54,65,65,72,70
5506,Lindsay Rose,France,72,69,38,56,63,71,78
5507,Wesley Lautoa,New Caledonia,72,61,36,58,47,74,79
5508,Alberth Elis,Honduras,72,89,67,64,73,29,72
5509,Panagiotis Retsos,Greece,72,72,35,54,55,73,72
5510,Pedro Rebocho,Portugal,72,70,49,66,71,70,68
5511,Domingos Duarte,Portugal,72,54,35,41,52,72,77
5512,Nicolás Gorosito,Argentina,72,68,50,60,55,71,74
5513,Luis Reyes,Mexico,72,78,48,66,68,69,63
5514,Petar Brlek,Croatia,72,73,66,68,70,60,70
5515,Yuki Kobayashi,Japan,72,67,61,72,75,50,64
5516,Takahiro Sekine,Japan,72,82,54,67,72,28,52
5517,Bernard Berisha,Kosovo,72,89,60,64,75,32,65
5518,Landry Dimata,Belgium,72,81,66,55,72,24,75
5519,Lautaro Martínez,Argentina,72,79,70,53,70,29,76
5520,João Carvalho,Portugal,72,75,65,69,76,30,48
5521,Hernán Toledo,Argentina,72,80,68,66,76,49,68
5522,Michael Santos,Uruguay,72,67,71,65,70,33,62
5523,Lyanco,Brazil,72,64,34,48,51,71,74
5524,Hermoso,Spain,72,85,39,61,66,69,74
5525,Maksym Malyshev,Ukraine,72,72,65,66,68,67,74
5526,Marco Baixinho,Portugal,72,53,35,51,51,72,76
5527,Amilton,Brazil,72,90,69,57,73,32,64
5528,Denis Zakaria,Switzerland,72,70,40,72,71,69,79
5529,Manuel Akanji,Switzerland,72,56,36,48,62,73,70
5530,Alejandro Camargo,Argentina,72,57,45,67,65,68,76
5531,Jhon Murillo,Venezuela,72,92,69,55,78,22,47
5532,Bruno Valdez,Paraguay,72,69,36,55,54,73,71
5533,Frenkie de Jong,Netherlands,72,76,51,73,79,58,60
5534,Pedraza,Spain,72,77,69,66,74,47,62
5535,Daniel Buitrago,Colombia,72,74,67,70,72,20,60
5536,An Hyeon Beom,Korea Republic,72,84,58,62,72,60,66
5537,Kim Jong Woo,Korea Republic,72,66,62,70,71,56,50
5538,Dmitriy Stotskiy,Russia,72,80,64,70,73,64,55
5539,Diego Viera,Paraguay,72,52,26,37,45,74,68
5540,Eber Bessa,Brazil,72,76,64,70,74,66,71
5541,Daniel Álvarez,Mexico,72,88,58,70,74,29,59
5542,Ivo Rodrigues,Portugal,72,79,69,64,74,40,69
5543,Bruno Santos,Brazil,72,74,31,54,66,72,74
5544,Benjamin Pavard,France,72,71,43,65,67,74,64
5545,Baldomero Perlaza,Colombia,72,52,45,60,65,72,79
5546,Takumi Minamino,Japan,72,82,72,67,76,40,60
5547,Ricardo Valente,Portugal,72,74,70,62,75,23,67
5548,Jonathan Galván,Argentina,72,67,56,55,57,72,78
5549,Alejandro Romero Gamarra,Argentina,72,83,65,66,76,29,48
5550,Jesús Gallardo,Mexico,72,77,64,67,73,55,51
5551,Arturo Mina,Ecuador,72,54,36,52,52,70,77
5552,Ahmet Oğuz,Turkey,72,80,58,68,75,70,69
5553,Jarlan Barrera,Colombia,72,75,61,70,76,43,54
5554,Kevin Lasagna,Italy,72,85,66,48,71,20,64
5555,Emmanuel Boateng,Ghana,72,81,69,56,74,34,72
5556,Walter Bou,Argentina,72,73,75,62,69,19,56
5557,Philipe Sampaio,Brazil,72,42,36,46,45,72,80
5558,Germán Lanaro,Argentina,72,49,34,50,48,70,81
5559,James Sánchez,Colombia,72,72,62,68,70,68,74
5560,Jordy de Wijs,Netherlands,72,43,48,46,48,71,79
5561,Crislan,Brazil,72,78,69,57,72,31,73
5562,João Afonso,Portugal,72,50,31,46,53,72,81
5563,Jonathan Rodríguez,Uruguay,72,85,72,58,69,42,74
5564,Orkan Çınar,Turkey,72,79,66,69,76,24,60
5565,Mata,Spain,72,71,70,57,65,27,76
5566,Jonathan Cafú,Brazil,72,79,65,65,75,21,46
5567,Zé Manuel,Portugal,72,78,70,63,71,24,65
5568,Numan Çürüksu,Turkey,72,46,30,37,44,76,74
5569,Brian Fernández,Argentina,72,88,68,66,78,25,58
5570,Gonzalo Bettini,Argentina,72,73,41,65,64,70,67
5571,Ángel Mena,Ecuador,72,83,69,69,74,46,48
5572,Manabu Saito,Japan,72,85,66,65,77,23,55
5573,Sebastian Griesbeck,Germany,72,55,47,60,60,72,81
5574,Rolando Aarons,England,72,84,62,65,76,32,49
5575,Timothy Castagne,Belgium,72,74,36,64,67,69,69
5576,Bernard Mensah,Ghana,72,81,68,68,75,48,66
5577,Hernán Fredes,Argentina,72,70,62,75,72,46,55
5578,Carlos Gruezo,Ecuador,72,65,46,60,66,69,75
5579,Luciano Acosta,Argentina,72,84,66,65,77,34,59
5580,Lee Chang Min,Korea Republic,72,64,64,68,65,54,67
5581,Estéfano Arango,Colombia,72,86,59,68,72,25,65
5582,Alexis Pérez,Colombia,72,69,33,54,58,71,77
5583,Renato Tapia,Peru,72,62,57,68,75,66,78
5584,Iliass Bel Hassani,Morocco,72,69,65,72,75,39,55
5585,Embarba,Spain,72,78,65,68,72,51,63
5586,Matías Pisano,Argentina,72,77,65,69,73,35,46
5587,Cotán,Spain,72,62,52,70,72,69,51
5588,Hamari Traoré,Mali,72,80,54,69,73,69,69
5589,Diego Galo,Brazil,72,54,29,41,52,73,71
5590,Joaquín Arzura,Argentina,72,72,48,64,66,68,77
5591,Stefan Šimić,Czech Republic,72,55,27,49,56,71,76
5592,Sergio Vittor,Argentina,72,59,61,62,66,70,78
5593,Pablo Galdames,Chile,72,74,60,68,72,72,66
5594,César Pinares,Chile,72,80,67,67,74,36,65
5595,César Fuentes,Chile,72,72,56,62,56,74,78
5596,Sequeira,Portugal,72,70,57,62,65,70,71
5597,Lukas Spalvis,Lithuania,72,69,71,54,68,29,70
5598,Jean Zimmer,Germany,72,80,53,64,71,65,67
5599,André Claro,Portugal,72,71,70,63,72,32,64
5600,Rafael Delgado,Argentina,72,71,57,71,71,68,73
5601,Bartosz Kapustka,Poland,72,81,62,70,72,49,55
5602,Filipe Ferreira,Portugal,72,75,53,66,69,68,66
5603,Maikel Mesa,Spain,72,71,64,68,72,64,69
5604,Marcelo Meli,Argentina,72,80,61,66,71,70,75
5605,Fabricio Fontanini,Argentina,72,44,36,46,52,72,74
5606,Martín Rolle,Argentina,72,65,64,70,78,30,52
5607,Germán Voboril,Argentina,72,76,31,57,65,70,70
5608,Claudio Riaño,Argentina,72,78,70,62,70,23,66
5609,Óscar Opazo,Chile,72,83,55,65,73,63,73
5610,Ángel Zaldívar,Mexico,72,79,71,61,71,43,68
5611,Martín Rodríguez,Chile,72,90,67,64,73,46,64
5612,Wilson Morelo,Colombia,72,80,72,63,74,38,66
5613,Albert Acevedo,Chile,72,53,31,41,42,72,73
5614,Danovis Banguero,Colombia,72,75,57,60,67,68,79
5615,Felipe Aguilar,Colombia,72,48,40,48,49,74,78
5616,Darwin Andrade,Colombia,72,80,41,55,66,68,69
5617,Rafael Caroca,Chile,72,78,66,65,68,70,74
5618,Leonardo Pico,Colombia,72,65,46,66,68,69,70
5619,Yeison Gordillo,Colombia,72,61,43,58,64,71,74
5620,Francisco Meza,Colombia,72,68,30,49,51,73,70
5621,Aketxe,Spain,72,66,72,74,72,43,56
5622,Somália,Brazil,72,80,69,68,70,68,75
5623,Albizua,Spain,72,71,33,49,48,72,79
5624,Ismael,Brazil,72,70,58,70,77,53,66
5625,Róber,Spain,72,64,43,56,58,74,65
5626,Abdul Fatah Aseri,Saudi Arabia,72,87,66,65,77,25,60
5627,Tiago Silva,Portugal,72,73,63,71,74,50,55
5628,Frédéric Mendy,Guinea Bissau,72,65,70,55,64,29,81
5629,Pedro Franco,Colombia,72,60,52,63,66,71,72
5630,Kenan Karaman,Turkey,72,73,70,63,72,25,69
5631,Tobias Figueiredo,Portugal,72,59,31,48,55,69,78
5632,Augusto Solari,Argentina,72,83,59,69,71,49,71
5633,Brandon Mechele,Belgium,72,65,36,54,54,72,73
5634,Mario Maloča,Croatia,72,67,36,43,42,71,79
5635,Luciano,Brazil,72,75,71,64,77,35,64
5636,Pere Pons,Spain,72,62,55,70,68,67,71
5637,Carlos Hernández,Spain,72,66,39,50,57,71,76
5638,Alexander Callens,Peru,72,57,33,49,51,71,76
5639,John Swift,England,72,69,70,72,74,58,64
5640,Mpho Makola,South Africa,72,71,70,70,73,46,57
5641,Pavel Mogilevets,Russia,72,71,58,68,71,70,62
5642,Elsinho,Brazil,72,75,62,63,73,66,83
5643,Wanderson,Brazil,72,83,64,66,79,22,45
5644,José Mari,Spain,72,67,60,67,68,67,72
5645,Salem Al Dawsari,Saudi Arabia,72,85,66,65,74,33,73
5646,João Schmidt,Brazil,72,59,67,68,71,64,71
5647,Edgar Ié,Portugal,72,78,45,55,63,71,72
5648,Albert Rusnák,Slovakia,72,76,67,72,74,34,47
5649,De Tomás,Spain,72,69,74,53,67,22,69
5650,Mohammed Jahfali,Saudi Arabia,72,70,36,52,49,71,78
5651,Maciej Gajos,Poland,72,79,70,70,71,63,71
5652,Leiton Jiménez,Colombia,72,72,51,50,57,71,78
5653,Andrés Cadavid,Colombia,72,40,37,46,45,72,78
5654,Rasmus Thelander,Denmark,72,62,34,50,47,71,76
5655,Birama Touré,Mali,72,41,48,63,65,68,74
5656,Milan Vilotić,Serbia,72,64,48,49,57,74,75
5657,Nabil Ghilas,Algeria,72,72,72,61,70,34,70
5658,Lorenzo Lollo,Italy,72,77,61,71,72,57,76
5659,Gerson Acevedo,Chile,72,66,73,72,71,62,74
5660,Maurides,Brazil,72,58,74,52,68,32,73
5661,Jehad Al Hussien,Syria,72,64,65,73,73,50,64
5662,Harrison Henao,Colombia,72,70,68,66,65,71,79
5663,Ibrahim Ghaleb,Saudi Arabia,72,75,65,71,73,68,71
5664,Óscar Plano,Spain,72,79,74,67,71,30,65
5665,Andrew Wooten,United States,72,76,71,65,69,30,75
5666,Ibrahima Cissé,Belgium,72,75,49,66,67,69,75
5667,Dimitrios Kourmpelis,Greece,72,75,52,64,66,70,75
5668,Lars Veldwijk,South Africa,72,62,73,51,59,26,78
5669,Alexis Henríquez,Colombia,72,31,36,44,37,73,72
5670,Iván López,Spain,72,79,58,67,71,68,66
5671,Enver Cenk Şahin,Turkey,72,90,65,60,80,28,59
5672,Ezgjan Alioski,FYR Macedonia,72,81,71,65,74,48,68
5673,André Biyogo Poko,Gabon,72,74,58,65,74,72,77
5674,Eric Mathoho,South Africa,72,63,40,45,52,74,73
5675,Téji Savanier,France,72,77,65,73,73,48,65
5676,André Sousa,Portugal,72,63,65,71,72,66,71
5677,Gonzalo Espinoza,Chile,72,61,62,72,72,63,78
5678,Oscar Lewicki,Sweden,72,61,51,60,65,71,78
5679,Cristian Ramírez,Ecuador,72,81,40,62,73,65,69
5680,Duvier Riascos,Colombia,72,81,68,61,71,31,77
5681,Youssef Toutouh,Denmark,72,78,63,67,73,48,69
5682,Rafael Baca,Mexico,72,78,57,68,71,68,68
5683,Renato Ibarra,Ecuador,72,86,62,66,75,48,71
5684,Luis Advíncula,Peru,72,91,64,67,74,64,75
5685,Hervías,Spain,72,78,59,64,74,34,56
5686,Gabriel Achilier,Ecuador,72,56,19,43,48,73,75
5687,Gervasio Núñez,Argentina,72,78,68,69,72,37,70
5688,Tomer Hemed,Israel,72,56,72,52,66,32,73
5689,Jurgen Mattheij,Netherlands,72,36,41,49,52,72,76
5690,Tommy Smith,England,72,74,34,66,65,70,73
5691,Massimo Bruno,Belgium,72,77,67,69,75,41,62
5692,Nuno Henrique,Portugal,72,53,39,46,57,74,68
5693,David Pavelka,Czech Republic,72,65,59,68,71,67,76
5694,Anouar Kali,Morocco,72,65,58,76,71,60,66
5695,Adnane Tighadouini,Morocco,72,72,75,67,75,32,61
5696,Britt Assombalonga,DR Congo,72,82,70,57,69,41,71
5697,Sin Jin Ho,Korea Republic,72,56,63,73,67,60,63
5698,Christoffer Nyman,Sweden,72,82,67,59,68,25,77
5699,Abdoulay Diaby,Mali,72,91,71,65,69,34,62
5700,Ergys Kaçe,Albania,72,75,65,68,71,68,68
5701,Moses Odubajo,England,72,87,60,63,70,70,75
5702,José Luis Fernández,Argentina,72,81,66,70,72,52,60
5703,Thomas Bruns,Netherlands,72,75,65,71,72,57,71
5704,Elias Kachunga,DR Congo,72,84,71,63,72,37,74
5705,Robert Žulj,Austria,72,54,72,71,72,26,68
5706,Kasper Kusk,Denmark,72,79,69,67,74,33,61
5707,Taras Burlak,Russia,72,65,46,55,51,74,69
5708,Mihai Răduţ,Romania,72,86,62,69,72,35,61
5709,Bogdan Stancu,Romania,72,74,74,68,72,35,71
5710,Bruno Uvini,Brazil,72,44,42,48,48,72,75
5711,Camilo,Brazil,72,77,74,65,76,36,64
5712,Luis Pedro Cavanda,Belgium,72,89,58,62,73,67,72
5713,Graeme Shinnie,Scotland,72,79,41,67,69,69,75
5714,Johan Kappelhof,Netherlands,72,63,38,62,63,73,67
5715,Magomed Ozdoev,Russia,72,74,65,68,74,69,73
5716,Miloš Kosanović,Serbia,72,51,49,69,59,72,74
5717,Atınç Nukan,Turkey,72,56,37,54,57,69,79
5718,Alexandr Zotov,Russia,72,65,62,67,63,69,67
5719,Romain Métanire,France,72,80,31,61,68,68,77
5720,Fernando Canesín,Brazil,72,79,61,67,76,31,59
5721,Jesús Sánchez,Mexico,72,83,57,62,71,69,64
5722,Bekim Balaj,Albania,72,68,69,49,64,22,72
5723,Taulant Xhaka,Albania,72,75,61,68,70,67,80
5724,Matías Aguirregaray,Uruguay,72,80,53,68,70,69,74
5725,Mathieu Duhamel,France,72,65,69,56,71,30,70
5726,Arsen Khubulov,Russia,72,84,64,66,76,25,65
5727,Álex Fernández,Spain,72,54,58,74,70,65,64
5728,Yun Young Sun,Korea Republic,72,76,32,56,47,70,84
5729,Pires,Portugal,72,60,76,59,65,28,71
5730,Fredrik Midtsjø,Norway,72,79,64,68,74,60,73
5731,Arroyo,Spain,72,74,24,50,51,72,80
5732,Cristian Gamboa,Costa Rica,72,88,47,64,70,66,72
5733,Paulus Arajuuri,Finland,72,43,34,45,44,70,84
5734,George Thorne,England,72,55,61,69,66,68,71
5735,Stefan Šćepović,Serbia,72,60,72,56,64,35,68
5736,Leandro Bacuna,Curaçao,72,77,72,73,72,68,78
5737,Damian Dąbrowski,Poland,72,73,57,67,67,70,64
5738,Alex,Portugal,72,76,68,71,75,32,53
5739,Dedryck Boyata,Belgium,72,70,26,53,50,70,78
5740,Lars Vilsvik,Norway,72,77,64,70,69,67,74
5741,Rizvan Utsiev,Russia,72,74,45,64,66,71,61
5742,Edgar Costa,Portugal,72,77,70,64,73,38,68
5743,Marco Paixão,Portugal,72,68,69,59,70,32,69
5744,Pelé,Portugal,72,66,59,64,67,71,73
5745,Portillo,Spain,72,67,63,72,74,52,60
5746,Dario Dumić,Bosnia Herzegovina,72,54,45,54,47,71,80
5747,Cauê,Brazil,72,72,62,60,64,72,82
5748,Žarko Tomašević,Montenegro,72,65,59,66,63,71,78
5749,Loris Benito,Switzerland,72,80,49,63,65,68,72
5750,Marin Leovac,Croatia,72,79,47,64,69,69,73
5751,Andile Jali,South Africa,72,73,58,70,74,67,67
5752,Marcelo Sarvas,Brazil,72,70,61,65,73,69,75
5753,Adama Traoré,Ivory Coast,72,86,44,65,68,66,73
5754,Ben Marshall,England,72,75,69,71,73,65,60
5755,Roderick,Portugal,72,48,44,51,52,71,80
5756,Bram Nuytinck,Netherlands,72,36,40,55,60,71,73
5757,Carlos David,Spain,72,61,40,46,49,72,83
5758,Astrit Ajdarević,Sweden,72,63,66,75,70,48,69
5759,Mads Fenger,Denmark,72,70,36,54,55,72,76
5760,Johnathan,Brazil,72,76,72,60,69,35,70
5761,Abdulmalek Al Khaibari,Saudi Arabia,72,71,46,57,60,72,79
5762,Mats Rits,Belgium,72,59,62,71,70,61,65
5763,Fidel Martínez,Ecuador,72,80,68,67,76,35,68
5764,Dídac Vilà,Spain,72,74,47,62,67,72,76
5765,Callum McManaman,England,72,76,64,63,77,25,61
5766,Ortuño,Spain,72,65,73,54,69,25,62
5767,Ousmane Coulibaly,Mali,72,78,47,62,66,70,75
5768,Diego Álvarez,Colombia,72,65,70,61,70,30,60
5769,Danijel Aleksić,Serbia,72,76,71,72,72,39,70
5770,Yassine El Ghanassy,Belgium,72,76,67,68,78,34,58
5771,Bernard Parker,South Africa,72,76,71,69,75,28,54
5772,Guedes,Portugal,72,72,72,60,67,34,67
5773,Vito Wormgoor,Netherlands,72,38,37,57,54,69,81
5774,Gonçalo,Portugal,72,60,53,63,63,71,76
5775,Reza Ghoochannejhad,Iran,72,77,71,61,72,32,61
5776,Mirko Boland,Germany,72,74,67,71,74,62,74
5777,Josef Šural,Czech Republic,72,72,70,66,73,33,73
5778,Aridane,Spain,72,60,36,49,46,70,85
5779,Junior Hoilett,Canada,72,91,69,64,76,29,64
5780,Lorenzo Ariaudo,Italy,72,55,34,49,57,74,70
5781,Ryan Jack,Scotland,72,69,54,67,68,67,78
5782,Samuel Souprayen,France,72,69,37,63,66,70,76
5783,Néstor Calderón,Mexico,72,77,70,71,73,57,62
5784,Marc Valiente,Spain,72,52,33,59,53,74,70
5785,Michael Morrison,England,72,51,31,52,44,72,77
5786,Mustafa Pektemek,Turkey,72,74,70,65,71,52,71
5787,Bruno Ecuélé Manga,Gabon,72,62,30,54,44,71,75
5788,Manu Barreiro,Spain,72,56,70,55,68,26,73
5789,Ondřej Čelůstka,Czech Republic,72,63,53,67,70,74,75
5790,Edwin Hernández,Mexico,72,78,59,67,70,69,68
5791,Vladimir Granat,Russia,72,43,53,61,53,75,70
5792,Jiloan Hamad,Sweden,72,73,63,71,75,39,62
5793,Israel Jiménez,Mexico,72,70,53,67,71,70,71
5794,Niall McGinn,Northern Ireland,72,86,66,64,74,25,62
5795,Güray Vural,Turkey,72,83,68,65,75,66,63
5796,Matías Rodríguez,Argentina,72,81,63,63,71,68,71
5797,Juan Cala,Spain,72,60,53,62,60,72,68
5798,Luke Ayling,England,72,67,47,61,69,71,74
5799,Oliver Norwood,Northern Ireland,72,62,65,74,68,68,67
5800,Denis Odoi,Belgium,72,85,49,65,72,68,72
5801,Carlos Grossmüller,Uruguay,72,55,63,74,73,57,74
5802,Chris Martin,Scotland,72,59,72,57,70,42,77
5803,Aurélien Collin,France,72,53,46,53,50,69,77
5804,Michiel Kramer,Netherlands,72,67,69,56,58,36,68
5805,Ömer Şişmanoğlu,Turkey,72,75,68,59,67,33,69
5806,Paulo Henrique,Brazil,72,64,71,60,73,28,76
5807,Jean-Armel Kana-Biyik,Cameroon,72,64,31,49,58,69,79
