,NAME,NATIONALITY,RATING,PACE,SHOOTING,PASSING,DRIBBLING,DEFENDING,PHYSICAL
4130,Tom Cleverley,England,66,77,55,63,64,54,52
4131,Joey Godee,Netherlands,66,72,60,52,65,56,60
4132,Lombán,Spain,66,66,49,58,48,64,67
4133,Manuel Schäffler,Germany,66,76,61,48,63,48,62
4134,Tengarrinha,Portugal,66,66,40,55,51,65,70
4135,Aleksandar Petrovic,Serbia,66,61,25,49,55,69,67
4136,Victor Sanchez,Spain,66,69,51,65,64,65,55
4137,Michael Görlitz,Germany,66,73,55,64,69,56,52
4138,Saúl,Spain,66,70,63,50,63,51,64
4139,Jonjo Shelvey,England,66,67,58,61,67,64,56
4140,Garath McCleary,England,66,70,60,50,68,49,62
4141,Matteo Lanzoni,Italy,66,72,40,48,51,64,68
4142,Matthias Schwarz,Germany,66,69,58,65,62,60,66
4143,Max Fuxberg,Sweden,66,70,38,56,53,64,58
4144,Victor Mugabe Wanyama,Kenya,66,70,57,58,65,66,64
4145,Said Husejinovic,Bosnia Herzegovina,66,79,57,65,72,44,48
4146,Samuel Geoffroy Camille,France,66,81,35,49,57,61,54
4147,Mohamed Diamé,France,66,76,41,62,63,75,76
4148,Paco,Spain,66,57,24,51,40,70,69
4149,Joachim De Gasperi,Italy,66,67,64,50,64,42,59
4150,Alberto Marchesan,Italy,66,73,57,45,54,63,56
4151,Florian Müller,Germany,66,80,53,63,63,58,62
4152,Lars Toborg,Germany,66,66,65,46,59,55,70
4153,James Gibson,Scotland,66,68,22,62,54,65,64
4154,Wellington,Brazil,66,84,57,62,64,43,48
4155,Júnior Díaz,Costa Rica,66,69,57,62,56,64,50
4156,Lars Stindl,Germany,66,70,62,56,66,37,54
4157,Emmanuel Odita Obiora,Nigeria,66,67,64,49,64,52,64
4158,Denilson Martinho Gab...,Brazil,66,62,63,52,68,50,61
4159,Anele Calvin Ngcongca,South Africa,66,70,43,56,44,64,63
4160,Sean Scannell,Republic of Ireland,66,84,56,58,70,47,40
4161,Martin Zeman,Czech Republic,66,79,58,61,63,56,60
4162,Roman Neustädter,Germany,66,68,47,56,53,63,66
4163,Aaron Doran,Republic of Ireland,66,75,65,61,67,48,50
4164,Levan Kenia,Georgia,66,78,52,68,74,47,50
4165,Istvan Bakx,Netherlands,66,78,58,55,64,47,54
4166,Demar Phillips,Jamaica,66,78,53,54,69,60,52
4167,Raúl Fuster,Spain,66,73,22,51,48,65,62
4168,Rubén Rosquete,Spain,66,74,61,48,64,44,60
4169,Diogo Tavares,Portugal,66,71,59,59,67,56,62
4170,Dimitri Daeseleire,Belgium,66,71,42,61,58,62,66
4171,Salvatore Zizzo,United States,66,69,63,64,68,54,58
4172,Sergio Zijler,Netherlands,66,84,54,46,70,51,61
4173,Jeffrey Sarpong,Netherlands,66,73,54,66,74,51,52
4174,Vincent Muratori,France,66,64,27,64,29,68,68
4175,Isaac Vorsah,Ghana,66,72,39,68,53,76,75
4176,Sascha Kotysch,Germany,66,72,54,56,61,62,66
4177,Laionel,Brazil,66,77,58,60,67,46,48
4178,Timo Schultz,Germany,66,65,60,64,57,64,66
4179,Jan Morávek,Czech Republic,66,70,52,74,72,46,48
4180,Shaleum Logan,England,66,78,52,62,59,60,54
4181,Kieran Agard,England,66,81,60,42,67,43,48
4182,Joe Mattock,England,66,71,45,57,54,63,62
4183,Daniel Gordon,Germany,66,69,54,62,60,69,68
4184,Danilo,Brazil,66,61,34,52,41,69,70
4185,Daniel Sobralense,Brazil,66,67,57,63,74,50,57
4186,Ilia Kandelaki,Georgia,66,62,41,56,57,66,64
4187,Ivan Radeljić,Bosnia Herzegovina,66,60,33,53,41,69,74
4188,Tim Matavž,Slovenia,66,70,62,41,66,55,66
4189,Luiz Henrique,Brazil,66,69,61,65,71,54,44
4190,Luboš Hušek,Czech Republic,66,69,56,62,60,65,71
4191,Philip Haglund,Sweden,66,63,62,65,59,65,52
4192,Daniel Huňa,Czech Republic,66,74,62,59,56,50,60
4193,Marcelo,Brazil,66,53,34,40,41,72,78
4194,Stevica Ristic,FYR Macedonia,66,62,66,50,62,56,70
4195,Matthew Spiranovic,Australia,66,67,30,44,30,68,70
4196,Sam Vokes,Wales,66,72,57,43,67,58,76
4197,Walid Cherfa,Algeria,66,70,42,61,33,65,63
4198,Anthony Pilkington,Republic of Ireland,66,71,60,55,71,53,51
4199,Adigun Taofeek Salami,Nigeria,66,64,54,64,64,71,58
4200,Tomasz Cywka,Poland,66,69,59,68,58,55,57
4201,Cheikh Matar Gueye,Senegal,66,71,27,56,28,68,40
4202,Angelo Antonazzo,Italy,66,69,40,55,53,65,62
4203,Alessandro Pellicori,Italy,66,60,67,46,64,52,69
4204,Giuseppe Vives,Italy,66,59,65,67,65,60,54
4205,Kévin Anin,France,66,68,45,67,63,70,62
4206,Mateo Figoli,Uruguay,66,72,62,58,64,55,56
4207,Romain Danze,France,66,63,56,66,65,63,64
4208,Michael Orozco,United States,66,68,34,38,37,67,66
4209,Arjan Swinkels,Netherlands,66,64,33,51,38,67,78
4210,Alessandro Bastrini,Italy,66,70,45,43,43,65,66
4211,Gaëtan Bong,Cameroon,66,67,40,58,44,66,53
4212,Wilmer Aguirre,Peru,66,73,58,56,70,49,60
4213,Zafer Yelen,Turkey,66,67,64,65,70,49,46
4214,Larsen Touré,Guinea,66,72,65,39,57,49,74
4215,Pedro Beltrán,Mexico,66,78,58,62,68,54,58
4216,Stefan Aigner,Germany,66,79,55,64,64,51,54
4217,Jonatan Berg,Sweden,66,70,57,68,68,51,50
4218,Alharbi El Jadeyaoui,France,66,78,56,58,68,47,54
4219,Edwin Armando Valencia,Colombia,66,72,55,57,64,71,72
4220,Bae Ki-Jong,Korea Republic,66,70,61,56,71,50,52
4221,Jelle Vossen,Belgium,66,65,65,50,64,49,62
4222,Ritchie De Laet,Belgium,66,69,36,53,42,65,64
4223,Dennis Oliech,Kenya,66,79,60,44,62,51,60
4224,David Goodwillie,Scotland,66,74,61,49,65,48,56
4225,Honour Gombami,Zimbabwe,66,81,59,58,65,56,62
4226,Shane Smeltz,New Zealand,66,65,67,35,61,56,76
4227,Neal Eardley,Wales,66,67,63,63,63,62,62
4228,Franck Songo'o,Cameroon,66,85,53,54,69,54,53
4229,Ruz,Spain,66,78,46,59,55,62,52
4230,Nicolas Viola,Italy,66,71,58,63,63,59,59
4231,Giles Coke,England,66,70,54,67,69,56,40
4232,James Brown,England,66,71,66,40,63,45,60
4233,Gabriele Paonessa,Italy,66,71,64,60,73,52,30
4234,Eggert Jonsson,Iceland,66,63,49,58,63,64,62
4235,Ritchie Kitoko,Belgium,66,72,53,58,61,72,66
4236,Isaiah Osbourne,England,66,70,51,64,64,67,66
4237,Mark Van den Boogaart,Netherlands,66,66,50,68,66,66,51
4238,Ben Parker,England,66,66,49,64,62,63,56
4239,Pablo Sánchez,Spain,66,77,58,54,65,46,64
4240,Damion Stewart,Jamaica,66,66,27,48,40,68,66
4241,Vilmos Vanczák,Hungary,66,63,43,52,38,67,64
4242,Roy O'Donovan,Republic of Ireland,66,82,59,54,60,47,54
4243,Marvin Ogunjimi,Belgium,66,71,61,51,64,52,64
4244,Dennis Grote,Germany,66,83,53,59,70,47,48
4245,Daniele Quadrini,Italy,66,66,60,66,64,57,54
4246,Maxime Baca,France,66,71,39,62,50,64,66
4247,Jay Rodriguez,England,66,75,59,43,61,52,74
4248,José Carlos Tabares,Argentina,66,62,67,54,61,55,66
4249,Alex Bruce,Republic of Ireland,66,63,33,48,40,69,60
4250,Oscar Rubio,Spain,66,75,45,59,59,62,46
4251,Paulo Jorge,Portugal,66,74,58,63,73,66,39
4252,Asen Karaslavov,Bulgaria,66,55,31,50,47,70,68
4253,Mario,Spain,66,64,58,70,65,56,64
4254,Matteo Teoldi,Italy,66,74,58,62,60,61,54
4255,Seïd Khiter,France,66,70,61,59,66,48,56
4256,Matthew Connolly,England,66,63,38,42,54,67,68
4257,Mate Ghvinianidze,Georgia,66,65,35,50,51,67,68
4258,Christian Sánchez,Mexico,66,75,36,40,38,65,61
4259,James Keene,England,66,75,62,56,57,60,62
4260,Beom Seok Oh,Korea Republic,66,67,50,66,61,63,55
4261,Oh Jang-Eun,Korea Republic,66,63,57,67,72,60,42
4262,Cho Yong Hyung,Korea Republic,66,57,51,61,56,66,62
4263,Stephen Ward,Republic of Ireland,66,72,62,56,64,61,56
4264,Richard Soumah,France,66,68,60,66,68,52,66
4265,Jack Hobbs,England,66,68,40,53,48,65,64
4266,Cyril Théréau,France,66,65,63,60,62,57,68
4267,Rafa Jordá,Spain,66,61,65,58,59,62,70
4268,Hunter Freeman,United States,66,76,52,67,59,61,54
4269,Emmanuel Sarki,Nigeria,66,74,55,66,62,54,50
4270,Jorge Alonso,Spain,66,66,47,72,63,61,68
4271,Emiliano Testini,Italy,66,72,60,62,65,54,55
4272,Simeon Jackson,Canada,66,80,60,44,63,49,55
4273,Anthony Scaramozzino,France,66,74,41,61,42,62,68
4274,Francesco Cosenza,Italy,66,69,37,48,44,65,66
4275,Simon Cox,England,66,67,69,40,60,52,55
4276,Alan McCormack,Republic of Ireland,66,65,62,68,60,55,40
4277,Billy Sharp,England,66,67,65,53,64,49,54
4278,Phil Ifil,St Lucia,66,76,44,57,64,62,54
4279,Peter Whittingham,England,66,76,64,63,66,48,46
4280,Milivoje Vitakic,Serbia,66,63,52,59,56,65,66
4281,Gallardo,Spain,66,66,41,46,47,66,68
4282,Usero,Spain,66,63,61,65,55,67,60
4283,Agirretxe,Spain,66,68,62,44,65,61,68
4284,Veliče Šhumulikoski,FYR Macedonia,66,64,59,62,66,68,68
4285,Marc Fitzpatrick,Scotland,66,68,54,65,68,59,50
4286,Craig Bryson,Scotland,66,69,62,63,68,54,46
4287,Geoffrey Doumeng,France,66,74,61,65,69,49,44
4288,Łukasz Szukała,Poland,66,64,38,53,42,66,70
4289,Willem Janssen,Netherlands,66,68,51,67,65,64,62
4290,Thomas Bröker,Germany,66,81,60,43,57,55,66
4291,André-Joël Sami,France,66,61,44,48,45,68,66
4292,Juanma,Spain,66,72,39,58,44,66,47
4293,Marco Bernacci,Italy,66,69,61,48,65,56,68
4294,Besart Berisha,Albania,66,78,60,45,66,46,56
4295,Uwe Hünemeier,Germany,66,67,42,47,43,65,72
4296,Mehmet Akgün,Germany,66,73,60,62,62,60,63
4297,Julian Bennett,England,66,74,34,59,53,63,62
4298,Andrea De Falco,Italy,66,69,56,66,60,59,50
4299,Rutger Worm,Netherlands,66,74,60,60,64,48,54
4300,Chuva,Brazil,66,64,62,56,66,56,68
4301,Tobias Eriksson,Sweden,66,63,65,66,56,60,54
4302,Andrew Considine,Scotland,66,62,27,42,32,69,80
4303,Rick Kruys,Netherlands,66,64,62,65,62,59,54
4304,Wouter Gudde,Netherlands,66,66,36,51,39,67,66
4305,Michal Hubník,Czech Republic,66,66,62,58,63,61,66
4306,Juan Dominguez,Spain,66,69,64,54,60,52,62
4307,Johannes Ertl,Austria,66,68,32,53,56,65,68
4308,Lim Joong Yong,Korea Republic,66,53,54,57,48,68,66
4309,Lee Ho,Korea Republic,66,66,52,61,65,73,58
4310,Emil Gabriel Jula,Romania,66,62,66,54,59,56,73
4311,Everson,Brazil,66,69,60,61,64,63,58
4312,Alfredo Cariello,Italy,66,66,55,68,63,61,60
4313,Przemysław Kulig,Poland,66,69,48,52,56,62,76
4314,Sean O'Hanlon,Republic of Ireland,66,59,31,58,48,68,68
4315,Paul Reid,England,66,59,31,42,41,69,72
4316,Bradley Johnson,England,66,67,64,62,61,61,66
4317,Franz Schiemer,Austria,66,69,45,54,42,64,74
4318,Sanel Kuljic,Austria,66,62,64,55,63,51,69
4319,Mads Junker,Denmark,66,75,61,41,67,56,64
4320,Aaron McLean,England,66,76,63,40,66,54,58
4321,Dudley Campbell,England,66,85,58,52,62,50,55
4322,Marcin Mięciel,Poland,66,66,62,57,61,55,75
4323,Omer Golan,Israel,66,71,64,54,59,60,64
4324,Samir El Gaaouiri,Netherlands,66,72,61,60,68,55,47
4325,Loïc Loval,France,66,78,52,64,66,54,62
4326,Raio Piiroja,Estonia,66,66,40,40,24,67,84
4327,Tobias Grahn,Sweden,66,80,61,55,77,52,50
4328,Unai Exposito,Spain,66,70,48,57,62,64,54
4329,Mejía,Spain,66,67,41,57,34,66,68
4330,Íñigo Vélez,Spain,66,60,67,49,58,58,74
4331,Oscar Alvarez,Spain,66,68,37,53,33,67,52
4332,Larrea,Spain,66,68,50,65,59,68,52
4333,Ledesma,Spain,66,69,34,52,42,66,64
4334,Mikel Álvaro,Spain,66,80,60,48,62,56,54
4335,José Vegar,Spain,66,67,59,68,68,53,47
4336,Barber,Spain,66,66,59,55,66,75,72
4337,Gerard Bordas,Spain,66,74,62,63,68,48,54
4338,Cifu,Spain,66,70,51,62,57,62,64
4339,Daniel Stucki,Switzerland,66,66,40,52,46,66,64
4340,Karl Svensson,Sweden,66,64,40,42,51,66,72
4341,Erdal Güneş,Turkey,66,68,63,51,62,54,70
4342,Glen Crowe,Republic of Ireland,66,65,67,54,52,58,72
4343,Steven MacLean,Scotland,66,65,64,50,66,64,60
4344,Miguel Almazán,Mexico,66,66,43,62,55,65,65
4345,Neil Mellor,England,66,66,64,53,58,53,76
4346,Kurt Van Dooren,Belgium,66,63,43,47,43,67,65
4347,Lee Kwan-Woo,Korea Republic,66,61,66,69,69,50,40
4348,Ian Evatt,England,66,57,43,46,44,69,68
4349,Kevin Foley,Republic of Ireland,66,64,27,62,49,68,48
4350,Boštjan Cesar,Slovenia,66,56,43,54,30,70,69
4351,Kwak Hee-Ju,Korea Republic,66,59,51,51,44,67,64
4352,Juriy Cannarsa,Italy,66,69,45,46,46,65,68
4353,Davide Moscardelli,Italy,66,60,62,47,73,56,66
4354,Dean Lewington,England,66,55,42,60,41,70,62
4355,Kasper Risgård,Denmark,66,75,56,70,68,47,53
4356,Perico,Spain,66,72,65,62,68,52,58
4357,Cacá,Brazil,66,75,61,64,70,46,50
4358,Nadjim Abdou,France,66,79,50,62,67,61,62
4359,Tamika Mkandawire,England,66,72,13,21,30,71,65
4360,Chris Clark,Scotland,66,73,56,66,66,56,36
4361,Russell Anderson,Scotland,66,60,38,44,41,69,70
4362,Zak Whitbread,United States,66,61,36,46,49,68,72
4363,Eric Sitruk,France,66,73,55,59,60,66,50
4364,Marcel Eger,Germany,66,62,49,58,52,65,72
4365,Francesco Millesi,Italy,66,72,60,63,61,56,60
4366,Michele Pazienza,Italy,66,66,50,68,68,65,63
4367,Mike Magee,United States,66,74,60,55,64,51,60
4368,Kim Dae-Eui,Korea Republic,66,73,63,57,66,50,43
4369,Choi Tae Uk,Korea Republic,66,78,59,56,67,54,44
4370,Kim Jin-Kyu,Korea Republic,66,52,66,48,50,68,72
4371,Fábio Santos,Brazil,66,64,51,65,59,75,72
4372,Jonas Ivens,Belgium,66,61,42,51,42,68,70
4373,Chiguy Lucau,DR Congo,66,67,64,53,62,51,61
4374,Marco Christ,Germany,66,65,60,69,64,55,50
4375,De Coz,Spain,66,66,43,60,41,67,53
4376,Milorad Pekovic,Montenegro,66,66,57,60,65,70,70
4377,Murat Önür,Turkey,66,70,40,58,61,63,62
4378,Antoni Łukasiewicz,Poland,66,66,50,56,46,64,66
4379,Collin Samuel,Trinidad & Tobago,66,83,60,54,67,41,36
4380,Gledson,Brazil,66,65,44,42,46,66,66
4381,Alexandre Dujeux,France,66,68,57,57,47,63,66
4382,Iñaki Bea,Spain,66,60,41,52,51,67,70
4383,Raúl Gañán,Spain,66,69,23,67,60,64,60
4384,Samuel,Spain,66,63,52,68,63,68,60
4385,Eneko Romo,Spain,66,64,63,64,61,59,68
4386,Massimo Margiotta,Venezuela,66,62,67,49,61,58,68
4387,Edu Moya,Spain,66,76,50,58,60,61,60
4388,Asen,Spain,66,65,67,48,61,46,66
4389,Filipe Teixeira,Portugal,66,76,55,65,67,55,56
4390,Christian Mayrleb,Austria,66,62,67,50,62,54,67
4391,Aranburu,Spain,66,62,56,63,59,74,62
4392,Stefan Buck,Germany,66,70,34,49,51,65,75
4393,Kevin Kyle,Scotland,66,63,63,51,62,58,79
4394,César,Spain,66,58,41,54,43,68,65
4395,Jonathan Aspas,Spain,66,68,62,63,65,59,63
4396,Christian Weber,Germany,66,72,55,61,59,62,62
4397,Benjamin Genton,France,66,63,36,62,42,67,70
4398,Gurpegi,Spain,66,70,53,58,61,75,73
4399,Ranisav Jovanovic,Serbia,66,81,60,48,58,52,66
4400,Vlado Smit,Serbia,66,75,38,61,52,63,56
4401,Goran Šukalo,Slovenia,66,63,60,62,57,71,69
4402,Danny Fuchs,Germany,66,66,62,65,69,53,40
4403,Emmanuel Krontiris,Germany,66,73,61,47,68,50,60
4404,Moncef Zerka,Morocco,66,70,67,59,66,55,62
4405,Louis Carey,Scotland,66,64,30,45,37,69,68
4406,Brynjar Gunnarsson,Iceland,66,69,56,56,68,70,72
4407,Martin Rowlands,Republic of Ireland,66,62,60,66,66,63,55
4408,José Saez,Belgium,66,63,62,62,61,67,60
4409,Mark Hudson,England,66,54,40,37,49,71,74
4410,Sebastian Pelzer,Germany,66,65,43,43,44,66,71
4411,Jerel Ifil,St Lucia,66,80,50,60,52,60,64
4412,Jason Crowe,England,66,67,34,58,59,65,55
4413,Derek Geary,Republic of Ireland,66,70,39,61,57,65,52
4414,Lee Hughes,England,66,63,66,53,59,59,67
4415,Ibrahim Tall,France,66,62,37,58,46,67,70
4416,Fabien Laurenti,France,66,66,40,62,41,65,72
4417,Lazaroni,Brazil,66,66,58,62,60,69,68
4418,Steven Pelé,France,66,62,43,58,60,65,72
4419,Giovanni Federico,Italy,66,53,72,69,70,49,66
4420,Yannick Ngabu Bapupa,Congo,66,65,59,62,65,67,67
4421,Stern John,Trinidad & Tobago,66,69,63,41,65,51,66
4422,James Chambers,England,66,76,32,56,59,62,60
4423,Denis Viane,Belgium,66,66,48,56,47,65,65
4424,Darren Huckerby,England,66,82,64,52,75,51,52
4425,Nelson Ferreira,Portugal,66,65,65,62,65,61,60
4426,Yoann Poulard,France,66,55,41,59,45,69,69
4427,Grégory Vignal,France,66,63,52,60,59,64,69
4428,Souleymane Camara,Senegal,66,71,66,45,59,51,64
4429,Michael Mörz,Austria,66,66,64,62,68,58,62
4430,Mikkel Bischoff,Denmark,66,60,29,39,47,70,68
4431,Pablo Piñones-Arce,Sweden,66,73,60,49,70,48,54
4432,Guillaume Moullec,France,66,67,47,68,61,64,56
4433,Murillo,Spain,66,62,38,59,57,67,54
4434,Mamadou Diabang,Senegal,66,73,60,51,62,52,68
4435,Mauro Lustrinelli,Switzerland,66,66,63,53,67,56,62
4436,Kevin Vandenbergh,Belgium,66,63,67,47,65,45,61
4437,Tony Sergeant,Belgium,66,61,65,64,59,62,68
4438,Danny Califf,United States,66,53,39,46,40,71,66
4439,Youl Mawéné,France,66,59,36,61,60,67,62
4440,Bobby Convey,United States,66,72,59,62,71,57,54
4441,Jan-Paul Saeijs,Netherlands,66,58,55,49,45,67,70
4442,Loris Reina,France,66,66,61,63,57,63,65
4443,Paulo Sousa,Portugal,66,67,56,65,56,68,60
4444,Daniel Andersson,Sweden,66,62,54,67,55,72,66
4445,Dieter Dekelver,Belgium,66,72,62,57,57,57,62
4446,Ian Ashbee,England,66,61,54,63,52,78,68
4447,Clint Hill,England,66,61,29,34,35,70,72
4448,John Kennedy,Scotland,66,64,23,58,67,66,72
4449,Sergio José Bastida,Argentina,66,63,56,67,69,60,57
4450,Mario Cantaluppi,Switzerland,66,49,61,73,62,68,61
4451,Julien Baudet,France,66,60,42,41,32,69,74
4452,Tyrone Marshall,Jamaica,66,69,42,48,44,65,66
4453,Alje Schut,Netherlands,66,58,40,34,32,71,76
4454,Brett Ormerod,England,66,71,59,43,68,60,72
4455,Morán,Spain,66,67,61,69,67,49,62
4456,Paul Green,England,66,64,55,67,65,64,62
4457,Jérémy Hénin,France,66,62,26,58,47,67,76
4458,Danny Tiatto,Australia,66,62,63,62,58,70,48
4459,Filippo Cristante,Italy,66,61,42,39,33,69,66
4460,René Aufhauser,Austria,66,64,58,61,64,69,79
4461,Nagore,Spain,66,59,52,69,52,74,65
4462,Miguel Pedro,Portugal,66,78,55,62,70,50,52
4463,Rogier Molhoek,Netherlands,66,66,56,67,69,57,66
4464,Grégory Paisley,France,66,62,36,47,41,68,68
4465,Bernd Thijs,Belgium,66,53,62,66,56,71,70
4466,Libor Sionko,Czech Republic,66,73,63,60,68,57,50
4467,Nicola Mora,Italy,66,56,44,58,48,69,62
4468,George Boateng,Netherlands,66,62,53,64,58,77,66
4469,Olivier Doll,Belgium,66,59,38,50,40,70,64
4470,Jackie McNamara,Scotland,66,58,50,61,55,67,59
4471,Arek Radomski,Poland,66,65,58,66,55,66,64
4472,Pascal Delhommeau,France,66,61,38,54,33,68,71
4473,Darren Purse,England,66,59,33,36,31,71,72
4474,Craig Moore,Australia,66,48,41,50,25,73,66
4475,Pascal Cygan,France,66,52,42,53,45,70,66
4476,Carlos Fernandes,Portugal,66,66,53,63,50,64,62
4477,Massimo Donati,Italy,66,72,51,64,71,62,68
4478,Gennaro Scarlato,Italy,66,69,47,57,50,64,57
4479,Stephen Foster,England,66,63,28,42,35,69,71
4480,Mark Kennedy,Republic of Ireland,66,65,63,67,64,56,46
4481,Joãozinho,Brazil,65,67,63,54,60,49,60
4482,Luca Marrone,Italy,65,67,42,69,58,68,71
4483,Diego Contento,Italy,65,72,27,51,52,63,60
4484,Christoph Moritz,Germany,65,66,50,64,63,65,65
4485,Fernando Guerrero,Ecuador,65,79,55,56,74,36,42
4486,André Pinto,Portugal,65,69,34,45,43,66,46
4487,Anton Fink,Germany,65,69,62,51,64,46,58
4488,Nick Viergever,Netherlands,65,70,39,58,43,64,47
4489,Lerin Duarte,Netherlands,65,80,63,64,69,38,29
4490,Julian Koch,Germany,65,73,30,46,46,63,60
4491,Philipp Bargfrede,Germany,65,67,57,65,65,54,46
4492,Nelson Saavedra,Chile,65,69,50,50,56,62,64
4493,Michael Schick,Germany,65,68,48,69,53,61,58
4494,Matilla,Spain,65,66,57,68,64,54,50
4495,Joan Oriol,Spain,65,73,53,58,60,60,50
4496,Loïc Abenzoar,France,65,63,36,54,56,65,64
4497,Kevin Kratz,Germany,65,72,57,62,62,57,50
4498,Yasin Pehlivan,Austria,65,66,55,64,69,60,62
4499,Miiko Albornoz,Sweden,65,75,56,57,68,59,46
4500,Khaleem Hyland,Trinidad & Tobago,65,67,54,60,62,68,67
4501,Akinsola,Nigeria,65,70,68,45,53,43,56
4502,Hervé Oussalé,Burkina Faso,65,78,56,46,70,43,57
4503,Jonathan Obika,England,65,75,63,36,62,45,56
4504,Isaac Brizuela,Mexico,65,78,56,49,68,46,52
4505,Lauri Dalla Valle,Finland,65,84,59,40,66,38,47
4506,Nathan Eccleston,England,65,82,62,32,61,38,54
4507,Oier,Spain,65,72,39,49,55,62,57
4508,John Brayford,England,65,68,48,58,59,62,60
4509,Quique,Spain,65,68,60,54,64,48,64
4510,Omar Koroma,Gambia,65,74,58,45,65,56,68
4511,Olcay Sahan,Turkey,65,77,57,59,67,56,60
4512,Alexander Esswein,Germany,65,70,61,52,62,44,58
4513,Tunay Torun,Turkey,65,73,59,60,64,42,51
4514,Darko Bodul,Croatia,65,75,61,38,64,51,58
4515,Jamie Murphy,Scotland,65,70,59,55,64,43,57
4516,Robin Söder,Sweden,65,77,59,47,60,47,58
4517,Aidin Mahmutović,Bosnia Herzegovina,65,69,60,54,63,49,60
4518,Louis Clément Ngwat M...,Cameroon,65,83,56,50,64,48,53
4519,Johannes Flum,Germany,65,70,40,67,61,67,64
4520,Manuel Iori,Italy,65,61,59,67,63,58,60
4521,Stijn Wuytens,Belgium,65,69,48,66,64,61,56
4522,Marvin Martin,France,65,64,57,68,69,54,46
4523,Matteo Alberti,Italy,65,70,50,68,68,55,42
4524,Steven N'Zonzi,France,65,70,52,60,54,73,70
4525,Clément Grenier,France,65,62,58,52,73,45,66
4526,Yussif Chibsah,Ghana,65,64,59,62,60,62,58
4527,Barry Maguire,Netherlands,65,72,41,67,67,65,64
4528,Cho Yong-Tae,Korea Republic,65,69,59,59,69,50,50
4529,Abiola Dauda,Nigeria,65,75,60,46,64,52,53
4530,Lukman Haruna,Nigeria,65,70,50,64,60,63,63
4531,Ben Hutchinson,England,65,66,62,39,63,44,71
4532,Koki Mizuno,Japan,65,72,61,66,73,37,17
4533,Pavol Stano,Slovakia,65,60,28,50,44,68,65
4534,Silvano Raggio Garibaldi,Italy,65,73,54,60,59,64,64
4535,Andy King,Wales,65,65,60,63,62,57,56
4536,Tapé Moussé Doubai,Ivory Coast,65,74,50,60,65,65,64
4537,Konstantin Rausch,Germany,65,75,33,57,59,62,40
4538,Richard Eckersley,England,65,70,30,56,42,64,60
4539,Mickael Antoine-Curier,France,65,67,62,46,66,47,62
4540,Samuel,Spain,65,68,18,40,42,67,62
4541,Daniel Rossi,Brazil,65,63,60,61,64,61,62
4542,Vincent Bessat,France,65,65,60,61,67,60,58
4543,Thomas Kupisz,Poland,65,72,53,66,63,56,52
4544,Amadou Konare,Burkina Faso,65,65,42,54,58,64,64
4545,Matteo Darmian,Italy,65,72,42,50,50,63,62
4546,Teddy Chevalier,France,65,75,63,36,59,43,59
4547,Angelo Obinze Ogbonna,Italy,65,69,44,55,44,64,58
4548,Nicky Featherstone,England,65,75,60,61,69,48,48
4549,Dominique Sosso Malonga,France,65,74,57,47,62,59,68
4550,Joshua John,Netherlands,65,78,54,58,66,51,60
4551,Sebastian Langkamp,Germany,65,69,29,50,41,65,70
4552,Jordan Spence,England,65,71,42,45,39,64,63
4553,Joe Jacobson,Wales,65,68,26,53,59,64,60
4554,Guillem Bauzà,Spain,65,67,59,54,65,47,62
4555,Jo Inge Berget,Norway,65,74,68,54,69,54,56
4556,Fabio Morena,Germany,65,57,44,56,54,66,70
4557,Manuel Hornig,Germany,65,64,53,54,47,64,66
4558,Marc Albrighton,England,65,78,57,64,74,42,36
4559,Hernán Rengifo,Peru,65,61,65,40,62,63,71
4560,Sean McAllister,England,65,67,59,60,59,66,63
4561,Attila Filkor,Hungary,65,66,57,63,64,58,52
4562,Jonas Lantto,Sweden,65,76,57,59,66,55,49
4563,Joakim Runnemo,Sweden,65,68,60,59,67,56,52
4564,David Kalivoda,Czech Republic,65,62,65,63,65,55,56
4565,Jiří Kladrubský,Czech Republic,65,64,55,63,58,65,62
4566,Michal Ordoš,Czech Republic,65,66,61,50,60,50,70
4567,Tomáš Mičola,Czech Republic,65,71,62,64,59,50,61
4568,Claudio Coralli,Italy,65,68,61,52,63,55,65
4569,Krisztián Tímár,Hungary,65,64,22,55,33,68,65
4570,Bryan Arguez,United States,65,74,51,64,57,58,65
4571,Charles Kaboré,Burkina Faso,65,69,43,71,39,70,70
4572,Julian Esteban,Switzerland,65,67,60,58,65,57,62
4573,Hamdi Salihi,Albania,65,61,66,48,61,54,60
4574,Stefan Maierhofer,Austria,65,60,67,40,60,62,72
4575,Stanislav Angelov,Bulgaria,65,67,42,64,61,75,66
4576,David Destorme,Belgium,65,61,64,61,58,64,62
4577,Umut Koçin,Turkey,65,73,57,65,65,52,52
4578,Cesare Gianfranco Ric...,Italy,65,68,33,43,44,65,68
4579,Hassane Alla,Morocco,65,67,62,64,63,55,62
4580,Mahamadou Habib Habibou,France,65,72,60,45,63,52,66
4581,Kemy Agustien,Netherlands,65,69,52,64,63,63,51
4582,Orestes,Brazil,65,59,30,43,50,68,70
4583,Jim McNulty,Scotland,65,60,42,56,62,65,61
4584,Ardijan Djokaj,Montenegro,65,76,65,54,69,54,61
4585,Moreno Costanzo,Switzerland,65,69,60,56,70,47,48
4586,Daniel Mendes,Brazil,65,66,61,57,68,56,55
