,NAME,NATIONALITY,RATING,PACE,SHOOTING,PASSING,DRIBBLING,DEFENDING,PHYSICAL
3929,Nicolas Godemèche,France,69,70,57,64,61,69,74
3930,Felix Bastians,Germany,69,75,55,64,65,70,67
3931,Tomáš Rada,Czech Republic,69,68,62,54,62,69,68
3932,Josué,Portugal,68,80,62,69,72,43,54
3933,John Guidetti,Sweden,68,74,66,54,68,55,64
3934,Dušan Tadić,Serbia,68,72,57,62,73,55,48
3935,Alexandru Ionita,Romania,68,69,64,51,62,57,66
3936,Domagoj Vida,Croatia,68,77,33,57,55,66,66
3937,Daniel Caligiuri,Germany,68,74,55,62,71,51,56
3938,Tom Cairney,Scotland,68,73,60,68,63,60,62
3939,Gonzalo Jara,Chile,68,70,45,62,44,67,68
3940,Yuto Nagatomo,Japan,68,79,41,64,65,64,59
3941,Marco Paixão,Portugal,68,71,64,53,73,51,63
3942,Flavio Paixão,Portugal,68,74,51,69,72,52,56
3943,Daniel Didavi,Germany,68,71,67,68,68,57,50
3944,Sidnei,Brazil,68,76,64,62,69,53,60
3945,Pavel Šultes,Czech Republic,68,71,63,51,63,56,62
3946,Ivo Pekalski,Sweden,68,68,48,66,65,67,60
3947,Zarco Tomašević,Montenegro,68,72,55,65,67,64,69
3948,Zequinha,Portugal,68,75,66,63,69,57,68
3949,Nassim Ben Khalifa,Switzerland,68,75,61,63,69,56,68
3950,Jordi,Spain,68,65,32,55,45,65,70
3951,Sebastian Jung,Germany,68,73,50,59,53,65,60
3952,Djalmir,Brazil,68,71,67,58,68,53,70
3953,Adam Matuschyk,Poland,68,69,56,65,65,67,60
3954,Murray Davidson,Scotland,68,64,60,65,70,69,68
3955,Gilvan,Brazil,68,80,68,57,71,60,62
3956,Makhtar Thioune,Senegal,68,76,66,64,75,64,65
3957,Osvaldo Alonso,Cuba,68,75,54,68,64,67,64
3958,Léonard Kweuke,Cameroon,68,80,62,51,71,66,61
3959,Edu Bedia,Spain,68,73,57,70,64,58,68
3960,Artur Sobiech,Poland,68,73,64,50,63,57,67
3961,Bastian Oczipka,Germany,68,74,52,68,68,68,66
3962,Tom Hateley,England,68,66,60,67,68,69,69
3963,Jens Hegeler,Germany,68,67,33,52,50,69,74
3964,Jimmy Durmaz,Sweden,68,74,62,60,72,48,56
3965,Jake Livermore,England,68,69,64,69,70,66,70
3966,Francisco Sandaza,Spain,68,68,63,53,68,54,76
3967,Alex Bergantiños,Spain,68,66,45,62,67,71,56
3968,Michal Klesa,Czech Republic,68,74,57,68,67,60,62
3969,Kafoumba Coulibaly,Ivory Coast,68,69,49,68,56,67,70
3970,Daryl Janmaat,Netherlands,68,75,54,63,75,67,56
3971,Índio,Brazil,68,75,67,70,75,50,64
3972,Igor Smolnikov,Russia,68,78,46,65,67,68,60
3973,Jiloan Hamad,Sweden,68,73,58,54,72,54,41
3974,Brown Ideye,Nigeria,68,71,66,56,68,55,57
3975,Nikola Pokrivač,Croatia,68,68,60,70,64,69,71
3976,Kyle Bartley,England,68,64,27,39,33,67,74
3977,Samuel,Spain,68,68,28,40,43,68,66
3978,John Goossens,Netherlands,68,73,75,65,72,52,40
3979,Mattia Mustacchio,Italy,68,80,64,60,66,58,60
3980,Wiljan Pluim,Netherlands,68,67,58,66,70,58,66
3981,Younousse Sankharé,France,68,75,59,65,78,69,58
3982,Ryan Koolwijk,Netherlands,68,66,61,67,66,68,60
3983,Brayan Angulo,Colombia,68,84,51,62,70,70,60
3984,Nicolai Müller,Germany,68,77,58,60,71,39,56
3985,Angelo Obinze Ogbonna,Italy,68,71,41,52,38,68,72
3986,Nacer Barazite,Netherlands,68,70,67,60,73,54,45
3987,Hugo Morais,Portugal,68,74,68,72,70,63,60
3988,Róbert Zeher,Slovakia,68,76,62,59,71,62,66
3989,Nick Carle,Australia,68,67,60,68,75,56,48
3990,Nieto,Spain,68,82,60,61,73,53,58
3991,Robbie Findley,United States,68,89,64,44,69,53,63
3992,Marcel Heller,Germany,68,82,63,51,66,50,67
3993,Stephen Darby,England,68,70,36,58,57,67,65
3994,Tamás Priskin,Hungary,68,65,66,50,55,65,80
3995,Bueno,Spain,68,78,68,56,70,49,60
3996,Gaëtan Bong,Cameroon,68,72,40,67,53,70,59
3997,Timothy Derijck,Belgium,68,65,41,55,64,66,70
3998,Ismaël Gace,France,68,68,32,47,42,67,66
3999,Fabian Lustenberger,Switzerland,68,69,39,66,63,66,70
4000,Carmelo Valencia,Colombia,68,80,66,57,71,48,56
4001,Marcin Kowalczyk,Poland,68,69,55,70,58,61,63
4002,Dramane Traore,Mali,68,79,60,45,65,53,72
4003,Ross Forbes,Scotland,68,62,67,68,75,51,46
4004,Rurik Gíslason,Iceland,68,79,63,72,70,58,58
4005,Rômulo,Brazil,68,66,64,54,64,55,72
4006,Kostas Giannoulis,Greece,68,74,42,61,57,67,64
4007,Fabio Ceravolo,Italy,68,82,65,58,66,61,66
4008,Panagiotis Kone,Greece,68,74,63,69,71,65,58
4009,Nicklas Pedersen,Denmark,68,68,67,44,64,54,73
4010,Marquitos,Spain,68,80,66,60,72,52,53
4011,José Fonte,Portugal,68,68,34,48,49,67,74
4012,Javi Flaño,Spain,68,73,44,61,54,68,66
4013,Catalá,Spain,68,68,51,56,45,65,72
4014,Damion Stewart,Jamaica,68,66,31,53,52,69,72
4015,Michele Rinaldi,Italy,68,70,40,60,44,65,66
4016,David Cotterill,Wales,68,81,61,64,66,48,58
4017,Jeppe Curth,Denmark,68,76,62,54,67,53,75
4018,Melinho,Brazil,68,68,66,71,68,56,60
4019,Israel Martínez,Mexico,68,72,62,70,62,66,60
4020,Roy Contout,France,68,75,61,60,72,52,50
4021,Asen Karaslavov,Bulgaria,68,55,31,50,48,69,69
4022,Omar Ramos,Spain,68,78,53,64,72,50,51
4023,Ricardinho,Brazil,68,74,63,68,64,62,58
4024,Jimmy Tau,South Africa,68,70,37,63,56,66,69
4025,Bocundji Ca,Guinea Bissau,68,75,40,61,58,68,62
4026,Richard Soumah,France,68,69,61,67,69,52,68
4027,Jack Hobbs,England,68,67,38,56,45,63,72
4028,Vuk Sotirović,Serbia,68,68,61,50,63,58,75
4029,Heath Pearce,United States,68,83,52,64,68,67,60
4030,Jesper Lange,Denmark,68,82,57,38,71,52,62
4031,David Bystroň,Czech Republic,68,62,61,68,65,66,72
4032,Leyti N'Diaye,Senegal,68,64,45,57,43,64,70
4033,Marvin Elliott,England,68,77,65,65,65,73,73
4034,Kenny Cooper,United States,68,67,69,39,70,60,74
4035,Darren O'Dea,Republic of Ireland,68,62,17,42,58,65,74
4036,Paul Gallagher,Scotland,68,67,67,63,69,59,70
4037,Stijn De Smet,Belgium,68,69,66,68,74,50,60
4038,Antimo Iunco,Italy,68,79,62,59,72,61,62
4039,Markus Berger,Austria,68,68,46,59,56,68,74
4040,Luis Enrique Robles,Mexico,68,71,55,62,58,70,66
4041,Darren Barr,Scotland,68,69,45,61,58,68,72
4042,Marco Zambelli,Italy,68,76,53,68,64,66,64
4043,Andy Wilkinson,England,68,69,40,56,60,68,66
4044,Kevin Amuneke,Nigeria,68,83,67,64,71,61,58
4045,Kalifa Cissé,Mali,68,64,50,57,61,71,70
4046,Elvis Abbruscato,Italy,68,74,62,49,67,58,70
4047,Laurent Ciman,Belgium,68,65,57,64,49,67,68
4048,Jamie Mackie,Scotland,68,75,63,58,70,66,61
4049,Franck Dja Djédjé,France,68,75,60,50,78,54,64
4050,Daniel Hernández,United States,68,72,60,56,57,66,64
4051,Kepa,Spain,68,67,65,46,61,59,80
4052,Jonas Borring,Denmark,68,78,66,68,68,55,66
4053,Gheorghe Florescu,Romania,68,69,64,72,72,58,58
4054,Nicky Bailey,England,68,71,60,71,66,65,55
4055,Angel Rangel,Spain,68,67,54,69,65,71,75
4056,Pablo Batalla,Argentina,68,71,61,75,70,60,32
4057,Morten Moldskred,Norway,68,81,65,44,74,58,58
4058,Nelson Cuevas,Paraguay,68,71,68,49,78,51,52
4059,George Elokobi,Cameroon,68,76,47,59,49,76,58
4060,Dudley Campbell,England,68,77,64,55,64,50,62
4061,Branko Bošković,Montenegro,68,66,64,65,70,56,66
4062,Grigoris Makos,Greece,68,72,56,65,60,69,64
4063,Christian Manfredini,Ivory Coast,68,66,67,67,70,60,62
4064,Darl Douglas,Netherlands,68,75,58,60,74,58,50
4065,Davy De Fauw,Belgium,68,69,55,68,60,65,62
4066,Anton Bober,Russia,68,64,63,75,71,57,61
4067,Vlad Munteanu,Romania,68,67,63,69,70,52,58
4068,Goran Maznov,FYR Macedonia,68,68,69,62,64,57,71
4069,Pepe Díaz,Spain,68,74,62,52,71,52,68
4070,Jon Inge Høiland,Norway,68,71,56,58,62,70,69
4071,Johan Andersson,Sweden,68,73,65,64,69,58,56
4072,Yalçın Ayhan,Turkey,68,59,32,50,51,70,69
4073,Karel D'Haene,Belgium,68,60,44,62,52,65,69
4074,Michael Duff,Northern Ireland,68,58,36,49,58,67,68
4075,Erjon Bogdani,Albania,68,64,64,51,62,63,80
4076,Ardian Gashi,Norway,68,72,68,62,69,69,59
4077,Goran Lovre,Serbia,68,64,64,68,73,62,68
4078,Ismael Rodríguez,Mexico,68,70,52,56,61,65,68
4079,José Antonio Castro,Mexico,68,76,53,70,68,66,58
4080,Civard Sprockel,Netherlands,68,70,32,56,59,67,72
4081,Aleš Urbánek,Czech Republic,68,68,67,65,67,65,64
4082,Dean Leacock,England,68,61,34,49,39,69,75
4083,Russell Anderson,Scotland,68,60,39,44,42,68,72
4084,Alexander Bugera,Germany,68,73,68,69,65,67,66
4085,Dario Biasi,Italy,68,69,42,32,44,64,68
4086,Daniel Baier,Germany,68,76,58,70,69,57,62
4087,Cristian Raimondi,Italy,68,74,60,67,67,68,66
4088,Kim Jin Kyu,Korea Republic,68,52,65,48,50,65,72
4089,Calle,Spain,68,67,67,50,58,58,70
4090,Antoñito,Spain,68,72,64,63,73,55,55
4091,Alexander Ludwig,Germany,68,74,66,64,70,50,54
4092,Kaspars Gorkšs,Latvia,68,43,33,53,42,68,68
4093,Capi,Spain,68,61,59,74,71,55,55
4094,Paul Hayes,England,68,69,68,60,67,58,68
4095,Pascal Berenguer,France,68,67,52,67,53,69,68
4096,Miguel Pérez,Spain,68,81,57,63,70,59,54
4097,Sastre,Spain,68,67,51,66,57,68,57
4098,Culebras,Spain,68,67,46,52,50,68,70
4099,Zsolt Löw,Hungary,68,72,52,64,67,69,56
4100,Gaspar,Spain,68,62,45,56,46,69,63
4101,Markus Thorandt,Germany,68,67,44,62,49,66,71
4102,Gerald Sibon,Netherlands,68,57,70,56,61,61,72
4103,Riccardo Taddei,Italy,68,76,65,63,73,58,55
4104,Ivica Grlić,Bosnia Herzegovina,68,61,69,68,71,70,56
4105,Carsten Rothenbach,Germany,68,73,59,68,62,68,70
4106,Laurent Delorge,Belgium,68,79,58,67,65,64,57
4107,Richard Hughes,Scotland,68,71,53,51,55,73,56
4108,Marcus Tudgay,England,68,75,63,58,66,57,82
4109,Lloyd Doyley,England,68,80,33,61,49,69,64
4110,Lee Cook,England,68,68,61,69,68,64,61
4111,Garry Monk,England,68,59,21,47,36,66,77
4112,Filipe Oliveira,Portugal,68,76,55,66,65,65,62
4113,Nando Rafael,Germany,68,74,64,59,70,56,63
4114,André Vilas Boas,Portugal,68,67,50,60,58,71,68
4115,Jamel Aït Ben Idir,France,68,65,48,57,62,73,58
4116,Camacho,Spain,68,67,71,67,67,64,60
4117,Nano,Spain,68,77,63,70,72,60,50
4118,Ibrahima Bangoura,Guinea,68,74,59,66,70,50,45
4119,Simon Mensing,England,68,47,46,61,69,70,75
4120,Edwin de Graaf,Netherlands,68,69,66,64,66,67,64
4121,James Fanchone,France,68,75,66,65,67,51,75
4122,Frédéric Thomas,France,68,66,64,73,66,70,70
4123,Yoann Poulard,France,68,55,41,59,45,65,69
4124,Lee Carsley,Republic of Ireland,68,61,58,68,49,68,68
4125,Gilberto Martínez,Costa Rica,68,70,52,62,47,66,63
4126,Aníbal Matellán,Argentina,68,64,42,52,55,67,68
4127,Peter Hlinka,Slovakia,68,64,59,59,65,66,72
4128,Mario Raimondi,Switzerland,68,67,65,68,71,58,70
4129,Alexander Farnerud,Sweden,68,74,66,71,71,55,64
4130,Boldizsár Bodor,Hungary,68,66,70,68,64,65,70
4131,André Muri,Norway,68,69,37,53,38,68,79
4132,Daniele Cacia,Italy,68,73,64,56,62,57,76
4133,Davide Baiocco,Italy,68,70,63,70,73,64,58
4134,André Luiz,Brazil,68,70,67,67,66,70,68
4135,Ian Murray,Scotland,68,60,37,64,60,68,70
4136,Miika Koppinen,Finland,68,73,52,50,38,68,70
4137,Mikael Nilsson,Sweden,68,73,56,62,72,67,65
4138,Daniel Gygax,Switzerland,68,84,63,55,66,53,56
4139,Bobby Convey,United States,68,72,59,66,67,58,52
4140,Hans Henrik Andreasen,Denmark,68,60,55,68,47,69,78
4141,Marino Biliskov,Croatia,68,58,48,55,54,69,74
4142,Stephen Crainey,Scotland,68,73,51,64,60,64,59
4143,Bas Sibum,Netherlands,68,63,63,69,60,67,76
4144,Andreas Johansson,Sweden,68,59,58,67,51,66,70
4145,Sharbel Touma,Sweden,68,69,69,66,67,52,49
4146,Mattias Lindström,Sweden,68,71,69,65,64,61,36
4147,Gary Taylor-Fletcher,England,68,79,67,64,64,58,66
4148,Brian Stock,Wales,68,66,67,69,67,63,57
4149,Clint Hill,England,68,61,29,34,35,69,74
4150,Michael Dingsdag,Netherlands,68,65,52,58,51,66,74
4151,Artur Wichniarek,Poland,68,71,68,59,70,52,64
4152,Michael Lamey,Netherlands,68,77,40,64,62,66,72
4153,Jimmy Conrad,United States,68,61,46,48,50,67,77
4154,Noel Hunt,Republic of Ireland,68,73,65,38,68,53,74
4155,Simon Cziommer,Germany,68,67,68,70,69,63,54
4156,Pablo Mastroeni,United States,68,67,53,51,61,71,71
4157,Stephen Pearson,Scotland,68,77,62,64,67,60,60
4158,Clinton Morrison,Republic of Ireland,68,69,65,51,63,59,66
4159,Rickie Lambert,England,68,64,71,44,55,58,77
4160,Thomas Kleine,Germany,68,61,44,50,29,69,76
4161,Steve Howard,England,68,56,67,48,57,70,86
4162,Chris Porter,England,68,66,64,53,63,60,76
4163,Michel Breuer,Netherlands,68,66,41,56,47,65,69
4164,Nicolai Stokholm,Denmark,68,68,67,71,56,69,66
4165,Jan Kromkamp,Netherlands,68,70,51,69,71,66,66
4166,Santi Kolk,Netherlands,68,75,65,63,68,57,66
4167,Nourdin Boukhari,Morocco,68,66,70,68,70,56,52
4168,Antonio Filippini,Italy,68,73,53,70,69,62,51
4169,Robbie Savage,Wales,68,60,62,72,60,71,70
4170,Tim de Cler,Netherlands,68,71,56,64,65,69,66
4171,Frank Fahrenhorst,Germany,68,59,35,47,33,67,80
4172,Fredrik Winsnes,Norway,68,71,64,67,66,60,49
4173,Sigurd Rushfeldt,Norway,68,73,65,58,57,59,80
4174,Robbie Fowler,England,68,53,73,48,65,50,60
4175,Leandro Bacuna,Netherlands,68,74,65,64,69,64,60
4176,Peniel Mlapa,Germany,68,76,64,62,65,61,70
4177,Galán,Spain,68,71,34,54,52,70,61
4178,Mads Stokkelien,Norway,68,77,67,52,69,55,57
4179,Wallyson,Brazil,68,83,64,47,76,53,58
4180,Goni,Spain,68,70,25,58,51,65,66
4181,Ozéia,Brazil,68,65,55,51,46,69,74
4182,Moïse Brou Apanga,Gabon,68,66,23,52,28,65,72
4183,Ezequiel Luna,Argentina,68,73,33,46,51,65,68
4184,David Templeton,Scotland,68,71,69,58,74,56,59
4185,Rivaldo,Brazil,68,75,64,71,69,64,56
4186,João Aurélio,Portugal,68,75,64,64,69,68,73
4187,John Fleck,Scotland,68,73,60,64,72,57,52
4188,Jonjo Shelvey,England,68,69,64,65,70,64,60
4189,Joel Ekstrand,Sweden,68,66,38,61,55,65,66
4190,Diogo Viana,Portugal,68,76,58,62,69,45,42
4191,Guyon Fernandez,Netherlands,68,86,64,52,67,58,58
4192,Alexey Ionov,Russia,68,77,57,66,70,59,59
4193,Kalú Gastelum,Mexico,68,69,56,64,67,65,59
4194,Lee Seung Yeoul,Korea Republic,68,77,60,60,69,52,66
4195,Freddie Sears,England,68,78,66,47,69,49,54
4196,Ivelin Popov,Bulgaria,68,70,65,53,65,63,64
4197,Andrezinho,Brazil,68,73,58,65,67,66,56
4198,Chris Malonga Ntsayi,Congo,68,78,71,66,75,50,70
4199,Adam Nemec,Slovakia,68,68,64,50,58,56,77
4200,Sergio Tejera,Spain,68,75,62,72,66,53,48
4201,Jay Emmanuel-Thomas,England,68,77,60,60,68,60,74
4202,Donny Gorter,Netherlands,68,72,66,67,72,63,60
4203,Vincent Muratori,France,68,64,27,64,29,66,68
4204,Nicolò Cherubin,Italy,68,67,27,43,35,65,70
4205,Crespí,Spain,68,72,44,58,50,64,68
4206,Alexandru Epureanu,Moldova,68,67,48,57,63,66,68
4207,Nordin Gerzic,Bosnia Herzegovina,68,69,63,65,72,57,54
4208,Ragnar Sigurdsson,Iceland,68,74,42,49,37,66,72
4209,Søren Rieks,Denmark,68,76,62,65,67,53,52
4210,Stefan Maierhofer,Austria,68,61,66,42,58,61,76
4211,Giuseppe Vives,Italy,68,68,66,67,62,70,56
4212,Alessandro Sgrigna,Italy,68,75,67,60,71,56,60
4213,Nuno Coelho,Portugal,68,67,44,62,57,69,70
4214,Haminu Draman,Ghana,68,79,59,65,67,60,54
4215,Adam Rooney,Republic of Ireland,68,72,61,53,69,54,74
4216,Marvin Emnes,Netherlands,68,84,60,58,65,58,48
4217,Rafael Moura,Brazil,68,68,63,42,65,58,84
4218,Winston Reid,New Zealand,68,70,38,48,48,64,72
4219,Randall Azofeifa,Costa Rica,68,59,72,72,67,63,60
4220,Danny Haynes,England,68,87,63,54,66,54,74
4221,Michael Lumb,Denmark,68,74,43,64,63,69,58
4222,Mike Jensen,Denmark,68,75,64,67,73,69,54
4223,Perparim Hetemaj,Finland,68,73,65,71,71,57,62
4224,Jim Larsen,Denmark,68,65,38,48,52,68,63
4225,Ladji Keita,Senegal,68,75,63,57,65,61,70
4226,Marino Defendi,Italy,68,71,64,66,69,45,52
4227,Antoine Devaux,France,68,66,67,75,70,65,68
4228,Ryan Bertrand,England,68,79,47,70,71,67,66
4229,Tarik Elyounoussi,Norway,68,82,59,53,72,48,52
4230,Nsue,Spain,68,79,62,56,71,54,66
4231,Magnus Troest,Denmark,68,63,33,50,53,69,74
4232,Mauro Cejas,Argentina,68,71,66,68,72,52,62
4233,Guy Moussi,France,68,63,39,63,60,73,66
4234,James O'Connor,Republic of Ireland,68,68,33,64,45,66,68
4235,James Perch,England,68,67,45,67,64,65,58
4236,Luke Moore,England,68,79,64,53,68,53,68
4237,Luke Chambers,England,68,65,22,45,36,66,69
4238,Pontus Segerström,Sweden,68,70,46,48,46,65,70
4239,Agirretxe,Spain,68,69,64,44,62,63,73
4240,Damien Delaney,Republic of Ireland,68,73,44,59,33,68,73
4241,Petter Andersson,Sweden,68,78,66,66,70,51,46
4242,Pascal Bieler,Germany,68,73,50,61,58,68,66
4243,Francisco Zuela,Angola,68,65,41,67,56,69,70
4244,Sándor Torghelle,Hungary,68,65,66,57,63,62,76
4245,Chuva,Brazil,68,70,65,56,66,56,68
4246,Jan Rezek,Czech Republic,68,77,63,61,66,62,67
4247,Aloys Bertrand Nong,Cameroon,68,81,65,49,69,59,68
4248,Karim Essediri,Tunisia,68,77,67,68,63,70,57
4249,Simon Poulsen,Denmark,68,82,60,61,73,67,63
4250,Adekanmi Olufade,Togo,68,79,64,58,72,51,63
4251,Davide,Portugal,68,77,60,61,72,56,52
4252,Marcin Wasilewski,Poland,68,60,53,58,42,70,68
4253,Mejía,Spain,68,65,43,61,53,66,66
4254,Gonzalo García,Spain,68,72,65,64,79,53,45
4255,David Prieto,Spain,68,69,42,49,48,67,68
4256,Edgaras Cesnauskis,Lithuania,68,62,68,71,67,59,63
4257,Dato Kvirkvelia,Georgia,68,71,49,60,68,66,66
4258,Andreas Johansson,Sweden,68,73,63,62,71,61,62
4259,Joaquín Beltrán,Mexico,68,64,44,46,57,62,70
4260,Arturo Alvarez,El Salvador,68,80,64,58,72,51,52
4261,Alessandro Parisi,Italy,68,69,61,65,63,68,65
4262,Eddie Gaven,United States,68,74,63,61,67,58,70
4263,Dominik Reinhardt,Germany,68,74,36,50,45,67,67
4264,Kim Do Heon,Korea Republic,68,63,69,66,66,59,50
4265,Xisco Nadal,Spain,68,71,65,63,69,63,65
4266,Dušan Djurić,Sweden,68,69,68,69,71,55,56
4267,Kwame Quansah,Ghana,68,74,60,64,68,68,60
4268,Benjamin Gavanon,France,68,71,58,70,61,71,62
4269,Antonio Hidalgo,Spain,68,66,63,64,65,62,53
4270,Dele Adebola,Nigeria,68,67,67,50,62,59,74
4271,Nacho,Spain,68,76,55,69,65,61,60
4272,Florian Heller,Germany,68,75,61,69,68,66,62
4273,Marco Pisano,Italy,68,75,49,66,62,64,60
4274,Oliver Gill,England,68,62,36,50,29,69,72
4275,Damián Casalinuovo,Argentina,68,66,67,48,66,52,74
4276,Cesinha,Brazil,68,67,46,51,48,68,74
4277,Yoo Byeong Soo,Korea Republic,68,69,70,60,65,49,66
4278,Adrian Ropotan,Romania,68,67,59,68,60,66,62
4279,Jhon Kennedy Hurtado,Colombia,68,72,30,47,50,68,70
4280,Jóhann Berg Gudmundsson,Iceland,68,77,64,56,71,49,52
4281,Oier,Spain,68,73,41,56,56,70,68
4282,Kiko,Spain,68,82,48,62,73,59,47
4283,Temitope Obadeyi,England,68,77,69,37,62,50,64
4284,Iborra,Spain,68,59,62,61,60,71,68
4285,Caiuby,Brazil,68,76,62,46,71,52,72
4286,Jaime Alfonso Ruiz,Colombia,68,78,65,39,59,53,72
4287,Lars Stindl,Germany,68,73,69,63,70,51,56
4288,Batuhan Karadeniz,Turkey,68,73,62,51,65,47,76
4289,Thomas Rogne,Norway,68,67,24,53,54,65,72
4290,Ivan Bolado,Spain,68,69,67,56,67,56,74
4291,Mikkel Diskerud,United States,68,74,69,67,77,54,46
4292,Christopher Schorch,Germany,68,74,34,58,59,69,74
4293,Fin Bartels,Germany,68,78,57,63,72,53,54
4294,Yohan Benalouane,France,68,65,42,54,32,65,70
4295,Jan Morávek,Czech Republic,68,70,60,73,71,53,52
4296,Emil Johansson,Sweden,68,79,59,62,66,68,48
4297,Michal Švec,Czech Republic,68,69,48,63,61,65,66
4298,František Rajtoral,Czech Republic,68,74,62,68,68,63,58
4299,George Boyd,England,68,74,66,59,72,51,38
4300,Chris Humphrey,England,68,85,51,57,67,45,41
4301,Hamdi Salihi,Albania,68,68,67,48,67,55,72
4302,Antunes,Portugal,68,75,65,66,67,66,60
4303,Ludovic Sylvestre,France,68,65,66,70,67,63,68
4304,Kévin Monnet-Paquet,France,68,77,62,58,72,46,59
4305,Sepp De Roover,Belgium,68,76,66,67,66,64,63
4306,Everton,Brazil,68,77,66,52,73,50,62
4307,Larsen Touré,Guinea,68,73,66,48,61,51,76
4308,Ralph Gunesch,Germany,68,69,50,59,45,66,70
4309,Pape Paté Diouf,Senegal,68,79,63,56,72,52,58
4310,Luiz Nunes,Brazil,68,62,41,49,40,68,72
4311,Adi,Brazil,68,70,53,70,66,66,68
4312,Nicolae Josan,Moldova,68,69,65,70,62,62,62
4313,Victor Bernárdez,Honduras,68,61,55,56,38,68,64
4314,Andrew Surman,England,68,66,68,69,66,62,60
4315,Wesley Verhoek,Netherlands,68,83,61,61,64,54,58
4316,Nicola Belmonte,Italy,68,75,42,62,45,66,62
4317,Maxime Baca,France,68,71,41,68,59,66,66
4318,Shane Long,Republic of Ireland,68,87,62,50,64,50,67
4319,Edixon Perea,Colombia,68,67,72,48,62,63,59
4320,Solomon Ndubisi Okoro...,Nigeria,68,83,60,63,70,57,68
4321,Fredrik Nordkvelle,Norway,68,80,59,66,72,63,60
4322,Neil Danns,England,68,74,66,67,69,66,50
4323,Kyle Lafferty,Northern Ireland,68,76,60,46,60,62,79
4324,Olivier Veigneau,France,68,71,38,68,58,63,60
4325,Scott Robertson,Scotland,68,72,58,66,68,68,66
4326,Ryan Smith,England,68,83,58,57,69,55,49
4327,Miguel Fidalgo,Portugal,68,74,63,61,69,58,68
4328,Andrew Taylor,England,68,74,38,64,61,64,64
4329,Steve Morison,Wales,68,74,63,38,65,58,72
4330,Marek Čech,Slovakia,68,74,67,69,65,66,67
4331,Luciano Becchio,Argentina,68,65,66,54,64,66,86
4332,Marvin Matip,Germany,68,65,42,57,47,67,71
4333,Alberto Regazzoni,Switzerland,68,84,55,59,74,59,48
4334,Richard Socrier,France,68,69,67,50,61,58,77
4335,Daniel Brückner,Germany,68,76,52,64,70,61,58
4336,Moritz Stoppelkamp,Germany,68,74,62,67,65,63,62
4337,Joel Huiqui,Mexico,68,68,38,49,47,65,70
4338,Rodolfo Espinoza,Mexico,68,73,66,65,66,51,56
4339,Michal Hubník,Czech Republic,68,68,65,60,65,63,68
4340,Alejandro Faurlin,Argentina,68,70,55,75,67,61,60
4341,Jakub Wawrzyniak,Poland,68,81,47,64,63,62,66
4342,Evgeniy Levchenko,Ukraine,68,66,65,69,64,67,64
4343,Vitaliy Grishin,Russia,68,71,56,63,67,66,70
4344,Haruna Babangida,Nigeria,68,77,68,65,65,61,58
4345,Víctor,Spain,68,67,72,63,68,51,56
4346,Lopez Garai,Spain,68,61,52,61,50,69,58
4347,Ragnar Klavan,Estonia,68,70,46,66,61,67,72
4348,Ivan Stoyanov,Bulgaria,68,72,62,73,71,54,48
4349,Evgeniy Aldonin,Russia,68,68,66,71,67,66,62
4350,Jason Shackell,England,68,69,34,44,34,64,76
4351,José Luis Acciari,Argentina,68,58,54,57,50,71,57
4352,Brett Holman,Australia,68,76,67,62,70,61,58
4353,Lloyd Sam,England,68,77,51,64,72,56,44
4354,Oliver Schröder,Germany,68,66,46,54,56,72,70
4355,Filippo Carobbio,Italy,68,69,72,69,64,60,45
4356,Paulo César,Brazil,68,71,68,67,63,65,58
4357,Gerard,Spain,68,64,43,56,51,65,70
4358,Kirk Broadfoot,Scotland,68,67,30,61,58,67,72
4359,Veigar Páll Gunnarsson,Iceland,68,66,73,61,70,51,63
4360,Oliver Kirch,Germany,68,73,54,68,66,65,59
4361,Ludovic Delporte,France,68,66,66,69,70,60,58
4362,Mista,Spain,68,69,68,56,71,57,70
4363,Julien François,France,68,70,53,65,61,66,68
4364,Trond Erik Bertelsen,Norway,68,77,55,69,48,70,65
4365,Philipp Bönig,Germany,68,70,48,64,57,66,68
4366,Claudio Terzi,Italy,68,67,46,54,48,64,64
4367,Andreas Görlitz,Germany,68,67,58,70,68,67,64
4368,David Healy,Northern Ireland,68,67,72,51,59,51,63
4369,Lewis McGugan,England,68,67,62,65,67,64,57
4370,Mark Davies,England,68,67,64,69,71,64,55
4371,Ádám Vass,Hungary,68,73,54,68,66,63,66
4372,Kevin Schindler,Germany,68,74,64,66,65,54,69
4373,Glynor Plet,Netherlands,67,67,64,49,66,55,72
4374,Anthony Ujah,Nigeria,67,73,66,46,67,54,56
4375,Juninho,Brazil,67,74,66,62,68,48,49
4376,Ibrahima,Senegal,67,76,65,34,58,61,76
4377,Tiago Pinto,Portugal,67,76,55,65,65,68,66
4378,Steven Saunders,Scotland,67,67,21,43,60,66,65
4379,Guilherme Camacho,Brazil,67,75,61,68,73,50,64
4380,Shane Duffy,Republic of Ireland,67,51,34,44,30,66,68
4381,Jose Carlos,Spain,67,72,66,67,71,51,63
4382,Eneko,Spain,67,75,35,58,62,68,61
4383,Andreas Lambertz,Germany,67,70,65,67,62,65,57
4384,Samba Sow,Mali,67,75,32,61,58,71,59
4385,Cyriac,Ivory Coast,67,76,64,53,68,50,68
4386,Mikhail Sivakov,Belarus,67,68,62,68,66,65,64
