,NAME,NATIONALITY,RATING,PACE,SHOOTING,PASSING,DRIBBLING,DEFENDING,PHYSICAL
4308,Mirco Antenucci,Italy,71,79,70,61,71,34,67
4309,Reneilwe Letsholonyane,South Africa,71,64,62,71,69,61,69
4310,Oupa Manyisa,South Africa,71,72,63,63,73,69,50
4311,Ronny Rodelin,France,71,71,68,67,72,39,65
4312,Roberto Gutiérrez,Chile,71,73,70,52,66,32,75
4313,Matt Phillips,Scotland,71,88,58,63,74,33,66
4314,Lex Immers,Netherlands,71,56,74,66,64,62,82
4315,Abdelhamid El Kaoutari,Morocco,71,67,35,56,56,70,73
4316,Mervan Celik,Sweden,71,77,69,60,78,26,67
4317,Jakob Jantscher,Austria,71,76,67,68,71,30,57
4318,Igor Smolnikov,Russia,71,81,47,66,69,71,64
4319,Jiloan Hamad,Sweden,71,70,62,69,75,38,64
4320,Will Buckley,England,71,83,67,62,72,29,68
4321,Cheikhou Kouyaté,Senegal,71,78,58,58,63,72,86
4322,Albert Adomah,Ghana,71,85,67,66,72,34,66
4323,Ezequiel Muñoz,Argentina,71,59,32,46,45,72,76
4324,Gojko Kačar,Serbia,71,45,63,66,68,72,76
4325,Roger Espinoza,Honduras,71,73,67,66,70,68,76
4326,Elliott Bennett,England,71,84,61,69,71,47,56
4327,Ivan Radovanovic,Serbia,71,62,58,68,67,71,81
4328,Christian Stuani,Uruguay,71,71,73,66,69,42,80
4329,Christian Bekamenga,Cameroon,71,75,71,58,66,31,72
4330,Tommy Smith,New Zealand,71,72,34,56,41,72,79
4331,Marco Fabián,Mexico,71,79,71,68,76,35,64
4332,James Chester,Wales,71,73,33,57,61,70,72
4333,Henri Lansbury,England,71,66,68,71,72,58,73
4334,Aquino,Spain,71,72,67,71,76,29,52
4335,Johnny Russell,Scotland,71,85,67,60,73,32,72
4336,Tlou Segolela,South Africa,71,90,61,66,76,42,53
4337,Yannick Sagbo,Ivory Coast,71,75,70,57,70,33,78
4338,Aurélien Collin,France,71,63,45,53,50,69,84
4339,Giuseppe Bellusci,Italy,71,61,38,44,52,73,71
4340,Tomáš Pekhart,Czech Republic,71,64,69,51,63,37,73
4341,Jérémy Pied,France,71,79,72,71,75,56,68
4342,Gabriel Mercado,Argentina,71,77,50,62,57,73,80
4343,Slobodan Rajković,Serbia,71,69,35,45,45,70,81
4344,Joshua John,Netherlands,71,83,69,62,74,28,49
4345,Jesús Molina,Mexico,71,63,57,62,63,72,83
4346,Johannes van den Bergh,Germany,71,78,44,66,68,69,76
4347,Vincenzo Rennella,Italy,71,67,73,53,72,33,66
4348,James Henry,England,71,77,68,70,70,42,65
4349,Jo Inge Berget,Norway,71,78,71,65,72,44,66
4350,Fin Bartels,Germany,71,79,66,68,71,37,66
4351,Marc Albrighton,England,71,78,67,68,75,30,54
4352,Troy Deeney,England,71,70,75,52,70,29,81
4353,Walter Gargano,Uruguay,71,74,54,69,68,73,76
4354,Mergim Mavraj,Albania,71,53,30,53,47,72,72
4355,Sebastian De Maio,France,71,67,33,42,37,71,82
4356,Mahamane Traoré,Mali,71,77,62,71,73,62,70
4357,Djamel Bakar,France,71,79,72,56,73,32,60
4358,Larrys Mabiala,DR Congo,71,53,44,53,54,72,71
4359,Marcelo,Brazil,71,68,47,50,58,68,79
4360,Christian Brüls,Belgium,71,79,63,70,72,35,59
4361,Szymon Pawłowski,Poland,71,86,71,64,74,42,63
4362,Ragnar Sigurðsson,Iceland,71,69,39,47,42,72,78
4363,Zoltán Stieber,Hungary,71,78,67,68,75,32,55
4364,Maurice Edu,United States,71,70,61,64,67,72,76
4365,Cédric Mongongu,DR Congo,71,64,40,57,51,70,77
4366,Nuno André Coelho,Portugal,71,48,45,59,53,73,69
4367,Mosquera,Spain,71,61,57,78,68,50,66
4368,Danny Holla,Netherlands,71,67,69,76,65,64,75
4369,Abdou Razack Traoré,Burkina Faso,71,90,67,63,78,46,66
4370,Canella,Spain,71,79,50,63,67,66,79
4371,Lee Nguyen,United States,71,78,64,74,75,52,61
4372,Nenê,Brazil,71,66,71,56,68,31,73
4373,Karim Matmour,Algeria,71,85,64,66,75,28,53
4374,Serdar Kesimal,Turkey,71,63,38,48,52,73,74
4375,Gaëtan Bong,Cameroon,71,73,39,67,69,70,74
4376,Ángel,Spain,71,78,68,57,76,28,62
4377,Gustav Svensson,Sweden,71,55,59,61,58,70,78
4378,Tore Reginiussen,Norway,71,69,41,52,51,72,73
4379,Adam Bodzek,Germany,71,61,53,62,63,70,78
4380,Mbaye Leye,Senegal,71,73,71,68,70,39,70
4381,Jahmir Hyka,Albania,71,82,62,60,79,34,51
4382,David Ferreira,Colombia,71,69,65,72,74,41,63
4383,Marcin Robak,Poland,71,70,71,50,67,39,77
4384,Sacha Kljestan,United States,71,66,69,69,68,66,73
4385,Joseph Akpala,Nigeria,71,82,74,50,56,35,76
4386,Alanzinho,Brazil,71,74,64,68,83,27,41
4387,Baiano,Brazil,71,78,61,61,74,70,68
4388,Wason Rentería,Colombia,71,78,72,60,70,38,67
4389,José Rojas,Chile,71,75,41,61,57,73,75
4390,Rhys Williams,Australia,71,69,58,66,65,71,74
4391,Roberto Lago,Spain,71,79,50,63,68,69,78
4392,Sone Aluko,Nigeria,71,87,69,70,77,35,55
4393,Daniele Dessena,Italy,71,74,63,69,71,69,74
4394,Nicky Maynard,England,71,76,72,61,72,29,67
4395,David Fuster,Spain,71,71,71,68,67,60,69
4396,Gonzalo Bergessio,Argentina,71,73,68,62,71,32,78
4397,Michael Mancienne,England,71,75,34,53,61,72,73
4398,Marco Motta,Italy,71,79,55,69,68,69,78
4399,Cisma,Spain,71,71,53,66,66,68,77
4400,Vladislav Kulik,Russia,71,60,62,71,72,64,72
4401,Sastre,Spain,71,66,53,73,66,63,69
4402,Shikabala,Egypt,71,80,74,65,77,35,61
4403,Mané,Spain,71,74,53,67,70,69,69
4404,Mark Davies,England,71,74,60,72,71,58,64
4405,Antoine Devaux,France,71,61,62,72,69,62,69
4406,Danny Guthrie,England,71,59,66,74,73,58,66
4407,Armand Traoré,Senegal,71,85,49,66,73,66,71
4408,Stephan Schröck,Philippines,71,91,48,64,74,65,64
4409,Ángel Reyna,Mexico,71,70,68,70,73,40,67
4410,Siaka Tiéné,Ivory Coast,71,63,60,72,67,70,68
4411,Leandro Rinaudo,Italy,71,51,44,47,41,73,69
4412,Adem Büyük,Turkey,71,73,69,59,74,31,67
4413,Anthony Stokes,Republic of Ireland,71,74,71,66,72,29,71
4414,Miroslav Radović,Serbia,71,75,62,67,74,41,68
4415,Marc Wilson,Republic of Ireland,71,65,56,66,64,73,74
4416,Kyle Lafferty,Northern Ireland,71,70,69,57,66,35,77
4417,Colin Kazim-Richards,Turkey,71,77,70,67,74,37,72
4418,Darío Bottinelli,Argentina,71,63,67,74,70,34,67
4419,Mohammed Fellah,Norway,71,79,65,68,71,41,64
4420,Francesco Pisano,Italy,71,90,44,63,73,67,67
4421,Daniele Galloppa,Italy,71,61,60,78,68,46,69
4422,Phil Bardsley,Scotland,71,68,57,53,63,72,77
4423,Richard Keogh,Republic of Ireland,71,67,33,59,53,71,75
4424,Timofey Kalachev,Belarus,71,70,68,72,74,41,60
4425,Oriol Riera,Spain,71,73,71,46,60,32,76
4426,Abraham,Spain,71,52,65,77,63,53,63
4427,Diego Pérez,Uruguay,71,55,51,65,67,71,81
4428,João Carlos,Brazil,71,63,47,64,61,74,61
4429,Engin Baytar,Turkey,71,75,63,70,75,55,75
4430,Marco Russ,Germany,71,53,47,59,51,75,73
4431,Besart Berisha,Albania,71,74,68,55,69,33,79
4432,Christian Giménez,Mexico,71,67,71,72,72,41,68
4433,Christophe Berra,Scotland,71,62,32,48,51,71,81
4434,Ibrahim Sissoko,Ivory Coast,71,81,62,67,74,28,64
4435,Federico Insúa,Argentina,71,63,67,73,73,36,57
4436,Juan Manuel Insaurralde,Argentina,71,64,38,52,42,71,76
4437,Edgar Barreto,Paraguay,71,67,63,71,69,68,75
4438,Daniel Montenegro,Argentina,71,65,68,72,74,35,56
4439,Cristian Nasuti,Argentina,71,57,39,57,49,71,70
4440,Chad Marshall,United States,71,53,47,52,55,72,79
4441,Matuzalém,Brazil,71,55,65,74,71,60,71
4442,Ruben Schaken,Netherlands,71,81,63,65,72,26,69
4443,Davy De fauw,Belgium,71,64,52,68,62,70,69
4444,Marcin Wasilewski,Poland,71,45,55,59,41,69,79
4445,Sławomir Peszko,Poland,71,78,63,69,75,50,57
4446,Dmitriy Torbinskiy,Russia,71,77,66,68,72,64,61
4447,Juan Rodriguez,Spain,71,50,64,71,66,61,73
4448,Arruabarrena,Spain,71,53,72,64,68,35,74
4449,Juli,Spain,71,72,63,70,72,31,59
4450,Albert Bunjaku,Kosovo,71,70,70,56,74,31,65
4451,Servet Çetin,Turkey,71,34,38,36,40,71,83
4452,Mauro Rosales,Argentina,71,65,63,74,72,43,54
4453,Lucas Lobos,Mexico,71,69,67,73,71,35,57
4454,Gustavo Lorenzetti,Argentina,71,79,66,73,76,52,57
4455,Javier Gandolfi,Argentina,71,67,42,60,52,70,79
4456,Leandro Somoza,Argentina,71,59,54,66,65,72,69
4457,Carlos Araujo,Argentina,71,83,43,65,70,71,62
4458,Daniel Ludueña,Argentina,71,42,69,76,70,25,65
4459,Moreno,Portugal,71,62,55,60,58,72,73
4460,Paulo Da Silva,Paraguay,71,36,49,59,57,71,78
4461,David Nugent,England,71,78,71,58,72,28,62
4462,Leonardo Ponzio,Argentina,71,62,62,68,67,73,71
4463,Miguel Caneo,Argentina,71,62,65,73,74,32,58
4464,Jean-Pascal Mignot,France,71,51,42,59,50,72,70
4465,Chris Baird,Northern Ireland,71,59,53,67,61,74,72
4466,Domenico Maietta,Italy,71,53,27,44,38,74,71
4467,Michele Pazienza,Italy,71,70,57,69,69,69,68
4468,Giulio Migliaccio,Italy,71,57,59,68,66,74,74
4469,Luca Antonini,Italy,71,77,54,69,71,71,70
4470,Massimo Gobbi,Italy,71,67,56,66,63,70,70
4471,Franco Brienza,Italy,71,65,69,72,79,36,48
4472,Wes Morgan,Jamaica,71,61,32,43,55,70,82
4473,Killian Overmeire,Belgium,71,75,52,67,65,68,83
4474,Iriney,Brazil,71,64,57,66,71,65,77
4475,Cuauhtémoc Blanco,Mexico,71,27,66,78,70,32,56
4476,Cicinho,Brazil,71,75,59,66,75,69,65
4477,Marc Planus,France,71,32,47,58,52,72,67
4478,Björn Vleminckx,Belgium,71,67,74,58,58,38,87
4479,Hasan Ali Kaldırım,Turkey,71,75,49,60,63,72,73
4480,Ibrahim Öztürk,Turkey,71,71,44,48,51,73,74
4481,Mario Santana,Argentina,71,71,69,70,77,36,60
4482,Sanharib Malki,Syria,71,69,73,46,64,41,70
4483,Oliver Kirch,Germany,71,75,58,70,72,67,68
4484,Thomas Broich,Germany,71,65,68,71,74,39,61
4485,David Ducourtioux,France,71,71,60,68,65,73,68
4486,Fabrice Abriel,France,71,63,60,74,70,66,68
4487,Federico Balzaretti,Italy,71,76,54,68,69,70,71
4488,Garrido,Spain,71,67,57,69,67,72,71
4489,Rubén,Spain,71,53,36,54,44,72,74
4490,Lopo,Spain,71,53,53,53,43,70,74
4491,Veroljub Salatić,Switzerland,71,58,55,64,62,71,77
4492,Mickaël Tacalfred,France,71,67,38,60,57,73,69
4493,Chris Burke,Scotland,71,81,69,67,74,32,64
4494,Derek Boateng,Ghana,71,69,60,63,69,69,80
4495,Sigamary Diarra,Mali,71,87,64,68,72,42,66
4496,Bobby Zamora,England,71,55,74,66,67,37,74
4497,Roger Johnson,England,71,66,33,49,49,70,77
4498,Angelo Palombo,Italy,71,68,58,70,68,70,73
4499,Johan Cavalli,France,71,71,64,68,71,46,65
4500,Cédric Hengbart,France,71,65,55,63,57,71,72
4501,Luke Wilkshire,Australia,71,70,61,65,63,68,73
4502,Souleymane Camara,Senegal,71,71,72,67,72,51,61
4503,Kris Boyd,Scotland,71,52,74,57,64,30,72
4504,Steve von Bergen,Switzerland,71,68,32,54,47,70,75
4505,Gaël Danic,France,71,69,66,72,73,34,59
4506,Lars Jacobsen,Denmark,71,70,48,63,66,71,73
4507,Anders Svensson,Sweden,71,39,49,72,64,56,68
4508,Clint Hill,England,71,29,30,46,45,72,74
4509,Cédric Barbosa,France,71,51,72,77,74,62,62
4510,Massimo Donati,Italy,71,55,61,70,62,70,70
4511,David Vaughan,Wales,71,38,63,75,72,64,65
4512,Jon Flanagan,England,71,75,38,58,68,71,74
4513,Jean-Sylvain Babin,France,71,53,47,55,39,69,88
4514,Peniel Mlapa,Germany,71,84,67,62,72,34,80
4515,Alexander Esswein,Germany,71,91,70,64,74,30,74
4516,Carlos Eduardo,Brazil,71,69,65,69,78,26,54
4517,Daniel Opare,Ghana,71,90,49,62,70,67,75
4518,Moestafa El Kabir,Netherlands,71,86,72,62,73,28,74
4519,Ronnie Stam,Netherlands,71,68,62,70,71,70,66
4520,Patrick van Aanholt,Netherlands,71,91,59,64,74,69,72
4521,Stevie May,Scotland,70,81,70,61,71,28,64
4522,Marko Livaja,Croatia,70,69,68,51,68,28,69
4523,Stefan Šćepović,Serbia,70,71,72,57,64,34,65
4524,David Costas,Spain,70,69,35,56,58,75,58
4525,Aarón,Spain,70,79,65,62,75,37,55
4526,Simone Bentivoglio,Italy,70,68,62,69,66,61,75
4527,Nicolás Castillo,Chile,70,66,70,57,70,33,74
4528,Thomas Oar,Australia,70,80,60,67,72,32,51
4529,Nicola Pozzi,Italy,70,71,69,59,68,30,63
4530,Glenn Murray,England,70,65,73,59,65,34,71
4531,Isaac Cofie,Ghana,70,77,66,70,70,61,74
4532,Richard Stearman,England,70,59,38,46,48,71,71
4533,Toni Šunjić,Bosnia Herzegovina,70,59,33,44,42,71,72
4534,Adrian Stoian,Romania,70,77,66,68,74,31,50
4535,Pedro Ríos,Spain,70,73,68,68,73,33,55
4536,Michael Liendl,Austria,70,69,68,71,71,50,65
4537,Ahmed Hassan,Egypt,70,62,72,48,63,30,76
4538,Oussama Tannane,Morocco,70,76,75,65,76,35,70
4539,Alejandro González,Uruguay,70,69,26,42,47,73,74
4540,Cristian Herrera,Spain,70,73,74,55,69,36,61
4541,Nico Schulz,Germany,70,87,48,64,70,66,73
4542,Everton Santos,Brazil,70,86,66,61,73,32,66
4543,Valerio Di Cesare,Italy,70,55,38,37,41,72,72
4544,Claudio Terzi,Italy,70,60,45,47,50,73,72
4545,Emmerson Boyce,Barbados,70,63,56,56,62,71,73
4546,Serge Gnabry,Germany,70,85,59,64,74,42,63
4547,Alexandre Coeff,France,70,64,50,64,68,68,70
4548,Pedro Mendes,Portugal,70,65,36,42,50,72,72
4549,Mike Havenaar,Japan,70,67,65,52,66,30,65
4550,Jean-Christophe Bahebeck,France,70,81,69,60,73,28,66
4551,Trujillo,Spain,70,65,26,45,46,70,79
4552,Hervé Kage,DR Congo,70,81,61,63,78,56,67
4553,Mišo Brečko,Slovenia,70,70,41,59,66,70,70
4554,James Perch,England,70,67,48,65,65,70,68
4555,Peter Niemeyer,Germany,70,44,55,58,50,76,80
4556,Manquillo,Spain,70,83,42,62,69,68,69
4557,Stoppila Sunzu,Zambia,70,77,34,53,51,68,81
4558,Andrew Wooten,United States,70,69,73,63,69,32,75
4559,Ariel Nahuelpán,Argentina,70,58,74,55,65,42,84
4560,Lorenzo Crisetig,Italy,70,63,49,71,69,62,73
4561,Dani Pacheco,Spain,70,76,69,69,77,29,61
4562,Billy Sharp,England,70,66,69,59,68,41,72
4563,Matteo Brighi,Italy,70,59,64,70,68,62,69
4564,Shaun Wright-Phillips,England,70,78,66,64,79,30,42
4565,Jonathan Kodjia,Ivory Coast,70,84,68,51,73,30,71
4566,Dani Estrada,Spain,70,74,48,62,70,67,74
4567,Albentosa,Spain,70,49,44,39,42,72,77
4568,Lorenzo Faravelli,Argentina,70,74,58,70,73,37,61
4569,Mauro Dos Santos,Argentina,70,70,38,52,52,70,71
4570,Alexy Bosetti,France,70,80,64,60,74,27,51
4571,Fabrizio Cacciatore,Italy,70,78,52,60,62,69,74
4572,Daniele Corvia,Italy,70,76,68,50,66,38,74
4573,Naldo,Brazil,70,56,37,41,39,73,70
4574,Dejan Lazarević,Slovenia,70,90,58,62,75,34,58
4575,Ervin Zukanović,Bosnia Herzegovina,70,52,50,61,54,74,74
4576,Matteo Ardemagni,Italy,70,72,68,50,64,29,78
4577,Mauro Formica,Argentina,70,76,66,68,74,28,58
4578,Francesco Tavano,Italy,70,72,72,68,75,33,54
4579,Lorenzo Crisetig,Italy,70,63,49,71,69,62,73
4580,Tozé,Portugal,70,75,67,68,76,47,58
4581,Fehmi Emre Güngör,Turkey,70,64,32,52,54,71,76
4582,Veton Berisha,Norway,70,70,70,53,73,36,73
4583,Benjamin Kessel,Germany,70,68,43,58,63,69,77
4584,Steve De Ridder,Belgium,70,85,70,63,73,33,74
4585,Felipe Flores,Chile,70,80,75,58,72,30,74
4586,Dariusz Dudka,Poland,70,63,55,66,60,70,67
4587,Jos Hooiveld,Netherlands,70,33,44,50,46,70,66
4588,Stefan Ishizaki,Sweden,70,65,64,70,72,43,65
4589,Sam Ricketts,Wales,70,59,52,60,62,71,75
4590,Benjamin De Ceulaer,Belgium,70,79,70,66,74,33,67
4591,Mathías Riquero,Uruguay,70,47,53,62,63,67,79
4592,Ramón Fernández,Argentina,70,73,65,69,73,55,64
4593,Tim Hoogland,Germany,70,47,64,63,64,71,73
4594,Pape Malikou Diakhaté,Senegal,70,54,46,53,44,68,79
4595,Lewis Buxton,England,70,72,46,62,64,70,75
4596,Nicolás Aguirre,Argentina,70,69,65,68,73,34,67
4597,Sebastián Prediger,Argentina,70,76,62,70,70,64,74
4598,Yiğit İncedemir,Turkey,70,52,44,63,51,70,77
4599,Borja López,Spain,70,55,30,46,41,69,78
4600,Alban Meha,Albania,70,73,71,70,73,46,60
4601,Vincenzo Grifo,Italy,70,68,63,69,74,33,60
4602,Rogelio Funes Mori,Argentina,70,75,70,55,70,28,67
4603,Khaleem Hyland,Trinidad & Tobago,70,66,60,64,69,69,85
4604,Vladimir Granat,Russia,70,51,52,60,51,72,73
4605,David Pollet,Belgium,70,70,72,48,61,30,69
4606,Erwin Hoffer,Austria,70,88,67,58,70,29,65
4607,Manquillo,Spain,70,83,42,62,69,68,69
4608,George Elokobi,Cameroon,70,64,42,54,51,67,89
4609,Abdoulay Diaby,France,70,87,69,65,67,45,65
4610,Anthony Knockaert,France,70,74,69,67,75,29,58
4611,Crivellaro,Brazil,70,68,61,70,73,37,61
4612,Gohi Bi Cyriac,Ivory Coast,70,82,69,61,72,29,58
4613,Nicolás Bertolo,Argentina,70,76,61,67,74,52,61
4614,Dean Whitehead,England,70,65,64,70,68,69,81
4615,Jean Michaël Seri,Ivory Coast,70,77,56,65,74,60,64
4616,Jem Karacan,Turkey,70,72,60,64,70,70,74
4617,Josh McEachran,England,70,76,66,72,74,58,58
4618,Luca Marrone,Italy,70,60,54,69,71,66,71
4619,Kian Hansen,Denmark,70,72,39,59,54,73,71
4620,Rodrigo Millar,Chile,70,62,60,71,70,61,66
4621,Orlando Sá,Portugal,70,63,68,56,67,34,78
4622,Bilal Kısa,Turkey,70,67,71,76,71,43,64
4623,Pione Sisto,Denmark,70,81,72,62,76,55,66
4624,Brett Pitman,England,70,68,77,67,68,28,73
4625,Fernando Barrientos,Argentina,70,66,56,67,70,62,67
4626,Simon Makienok,Denmark,70,66,69,51,63,33,83
4627,Adryan,Brazil,70,77,62,64,78,33,57
4628,Andy Delort,France,70,75,71,56,72,28,77
4629,Mario Pašalić,Croatia,70,65,71,70,67,60,72
4630,Joel Obi,Nigeria,70,82,62,70,71,59,71
4631,Escudero,Spain,70,78,53,67,71,68,71
4632,Adrian Stoian,Romania,70,77,66,68,74,31,50
4633,Alexandre Coeff,France,70,64,50,64,68,68,70
4634,Simone Bentivoglio,Italy,70,68,62,69,66,61,75
4635,Nicola Bellomo,Italy,70,76,63,69,73,52,63
4636,Naldo,Brazil,70,56,37,41,39,73,70
4637,Alen Stevanovic,Serbia,70,92,60,64,72,37,72
4638,Dejan Lazarević,Slovenia,70,90,58,62,75,34,58
4639,Lorenzo Ariaudo,Italy,70,51,38,53,48,73,67
4640,Nill De Pauw,Belgium,70,75,66,65,74,36,73
4641,Matteo Ardemagni,Italy,70,72,68,50,64,29,78
4642,Felix Klaus,Germany,70,85,66,65,74,32,65
4643,Josh McEachran,England,70,76,66,72,74,58,58
4644,Isaac Cofie,Ghana,70,77,66,70,70,61,74
4645,Gilles Sunu,France,70,77,64,66,73,31,65
4646,Essaïd Belkalem,Algeria,70,57,34,44,45,71,79
4647,Panagiotis Tachtsidis,Greece,70,51,62,73,64,63,75
4648,Moryke Fofana,Ivory Coast,70,90,69,61,75,30,60
4649,Stefan Strandberg,Norway,70,68,44,53,57,72,76
4650,Chris Rolfe,United States,70,76,71,64,73,45,60
4651,Jone Samuelsen,Norway,70,69,60,68,70,58,76
4652,Veton Berisha,Norway,70,70,70,53,73,36,73
4653,Kim Chi Woo,Korea Republic,70,78,62,74,65,70,68
4654,Boubacar Diabang,Bosnia Herzegovina,70,92,66,62,71,50,65
4655,Felipe Flores,Chile,70,80,75,58,72,30,74
4656,Breel Donald Embolo,Cameroon,70,82,74,64,76,51,78
4657,Guilherme Finkler,Brazil,70,56,66,71,69,26,53
4658,Moussa Konaté,Senegal,70,81,67,55,71,32,63
4659,Brett Pitman,England,70,68,77,67,68,28,73
4660,Aytac Sulu,Turkey,70,71,46,46,57,72,81
4661,Franco Jara,Argentina,70,78,70,65,75,32,58
4662,Wagner,Brazil,70,82,68,65,72,29,68
4663,Borja López,Spain,70,55,30,46,41,69,78
4664,Andy Delort,France,70,75,71,56,72,28,77
4665,Jos Hooiveld,Netherlands,70,33,44,50,46,70,66
4666,Chris Herd,Australia,70,75,56,57,61,67,80
4667,Joey O'Brien,Republic of Ireland,70,64,46,62,64,72,72
4668,Stephen Ward,Republic of Ireland,70,67,58,68,63,69,71
4669,Michael Ríos,Chile,70,69,70,73,68,48,64
4670,Luís Carlos,Brazil,70,92,65,61,74,30,48
4671,Arkadiusz Piech,Poland,70,86,65,54,71,34,78
4672,Nicolás Castillo,Chile,70,66,70,57,70,33,74
4673,Samba Diakité,Mali,70,79,56,66,75,69,83
4674,Simon Zoller,Germany,70,83,70,53,71,27,60
4675,Markus Steinhöfer,Germany,70,71,60,64,71,69,70
4676,Magnus Wolff Eikrem,Norway,70,73,67,70,72,54,63
4677,Sebastian Eriksson,Sweden,70,66,53,69,68,60,69
4678,Dejan Lazarević,Slovenia,70,90,58,62,75,34,58
4679,Marco Rojas,New Zealand,70,90,62,60,75,24,39
4680,Gary Mackay-Steven,Scotland,70,86,63,61,80,35,65
4681,George Elokobi,Cameroon,70,64,42,54,51,67,89
4682,Kian Hansen,Denmark,70,72,39,59,54,73,71
4683,Abdoulay Diaby,France,70,87,69,65,67,45,65
4684,Jonathan Kodjia,Ivory Coast,70,84,68,51,73,30,71
4685,Albert Rusnák,Slovakia,70,77,65,68,74,35,44
4686,Stuart Armstrong,Scotland,70,81,63,65,73,50,68
4687,Gilles Sunu,France,70,77,64,66,73,31,65
4688,Trent Sainsbury,Australia,70,74,54,70,65,73,76
4689,Wagner,Brazil,70,82,68,65,72,29,68
4690,Albentosa,Spain,70,49,44,39,42,72,77
4691,Alen Stevanovic,Serbia,70,92,60,64,72,37,72
4692,Adrian Stoian,Romania,70,77,66,68,74,31,50
4693,Miguel Angel Ponce,Mexico,70,83,55,63,67,67,80
4694,Glenn Murray,England,70,65,73,59,65,34,71
4695,Aranda,Spain,70,62,70,58,69,33,78
4696,Alejandro González,Uruguay,70,69,26,42,47,73,74
4697,Julio Furch,Argentina,70,53,72,49,62,29,74
4698,Jefferson Cuero,Colombia,70,93,68,56,74,33,61
4699,Carlos Lizarazo,Colombia,70,84,65,67,74,38,60
4700,Léo Itaperuna,Brazil,70,82,67,50,75,35,59
4701,Jairo Palomino,Colombia,70,77,47,60,63,69,80
4702,Gustavo Bolívar,Colombia,70,53,57,65,59,66,80
4703,Gabriel Hauche,Argentina,70,90,71,60,77,25,66
4704,Lee Seung Gi,Korea Republic,70,75,65,70,70,54,67
4705,Knowledge Musona,Zimbabwe,70,78,72,58,72,35,52
4706,Ricardo Jesús,Brazil,70,71,70,57,70,29,66
4707,Matías Alustiza,Argentina,70,74,71,64,72,34,54
4708,Pierre Bengtsson,Sweden,70,79,56,70,68,67,71
4709,Hugo Droguett,Chile,70,83,68,68,72,39,59
4710,Gabriel Peñalba,Argentina,70,50,62,66,65,65,78
4711,Liam Ridgewell,England,70,71,45,57,60,70,73
4712,Luis Gabriel Rey,Colombia,70,50,71,62,69,33,70
4713,Hernán Encina,Argentina,70,73,66,68,73,65,56
4714,Clayton Donaldson,England,70,79,77,57,66,30,77
4715,Daryl Murphy,Republic of Ireland,70,65,72,63,65,34,79
4716,Archie Thompson,Australia,70,77,70,55,73,33,58
4717,Rubin Okotie,Austria,70,80,71,57,72,31,65
4718,Vincenzo Grifo,Italy,70,68,63,69,74,33,60
4719,Flavio Paixão,Portugal,70,73,57,65,73,31,68
4720,Paweł Brożek,Poland,70,67,72,64,59,34,69
4721,Benjamin Kessel,Germany,70,68,43,58,63,69,77
4722,Omer Damari,Israel,70,82,74,57,69,29,69
4723,Mana Dembélé,Mali,70,89,69,56,69,30,55
4724,Jordan Obita,England,70,83,61,73,73,65,66
4725,Bryan Cristante,Italy,70,62,55,71,70,63,71
4726,Adryan,Brazil,70,77,62,64,78,33,57
4727,Naldo,Brazil,70,56,37,41,39,73,70
4728,Isaac Cofie,Ghana,70,77,66,70,70,61,74
4729,Stefan Šćepović,Serbia,70,71,72,57,64,34,65
4730,Simon Makienok,Denmark,70,66,69,51,63,33,83
4731,Andy Delort,France,70,75,71,56,72,28,77
4732,Willie Overtoom,Cameroon,70,78,68,69,74,41,52
4733,Glenn Murray,England,70,65,73,59,65,34,71
4734,Simone Bentivoglio,Italy,70,68,62,69,66,61,75
4735,Djamel Mesbah,Algeria,70,77,56,67,69,67,69
4736,Kevin Doyle,Republic of Ireland,70,72,68,66,71,36,73
4737,Jos Hooiveld,Netherlands,70,33,44,50,46,70,66
4738,Jesper Jørgensen,Denmark,70,68,68,66,67,57,74
4739,Roberto Guana,Italy,70,60,60,73,65,64,63
4740,Guus Hupperts,Netherlands,70,84,66,63,73,42,63
4741,Markus Henriksen,Norway,70,68,68,65,72,64,80
4742,David Depetris,Slovakia,70,73,70,49,67,27,71
4743,Ümit Kurt,Turkey,70,64,30,42,51,72,71
4744,Mario Pašalić,Croatia,70,65,71,70,67,60,72
4745,Yoichiro Kakitani,Japan,70,83,69,44,72,28,58
4746,Carlos Gruezo,Ecuador,70,70,42,61,66,69,67
4747,Eric Pereira,Brazil,70,76,72,71,74,32,65
4748,Jorge Correa,Argentina,70,76,67,67,74,28,56
4749,İshak Doğan,Turkey,70,71,42,62,64,69,77
4750,Illiass Bel Hassani,Netherlands,70,71,61,72,76,35,54
4751,David Costas,Spain,70,69,35,56,58,75,58
4752,Tiémoué Bakayoko,France,70,68,46,64,64,69,73
4753,Joaquín Arzura,Argentina,70,71,47,62,65,68,73
4754,Ramón Cardozo,Paraguay,70,61,70,48,63,28,76
4755,Essaïd Belkalem,Algeria,70,57,34,44,45,71,79
4756,Genki Haraguchi,Japan,70,77,64,66,75,26,41
4757,Alejandro González,Uruguay,70,69,26,42,47,73,74
4758,Nabil Fékir,France,70,80,62,64,78,28,61
4759,Jean Michaël Seri,Ivory Coast,70,77,56,65,74,60,64
4760,Lennox Bacela,South Africa,70,67,71,62,66,43,68
4761,Jonathan Silva,Argentina,70,81,51,58,69,66,69
4762,Gino Peruzzi,Argentina,70,82,54,64,68,67,69
